,Leverage,Profitability,Investment,Dividend Yield
2/26/2016,3.7,0.085851122,0.091101977,3.30%
2/27/2016,3.7,0.085851122,0.091101977,3.30%
2/28/2016,3.7,0.085851122,0.091101977,3.30%
2/29/2016,3.7,0.085851122,0.091101977,3.30%
3/1/2016,3.7,0.085851122,0.091101977,3.30%
3/2/2016,3.7,0.085851122,0.091101977,3.30%
3/3/2016,3.7,0.085851122,0.091101977,3.30%
3/4/2016,3.7,0.085851122,0.091101977,3.30%
3/5/2016,3.7,0.085851122,0.091101977,3.30%
3/6/2016,3.7,0.085851122,0.091101977,3.30%
3/7/2016,3.7,0.085851122,0.091101977,3.30%
3/8/2016,3.7,0.085851122,0.091101977,3.30%
3/9/2016,3.7,0.085851122,0.091101977,3.30%
3/10/2016,3.7,0.085851122,0.091101977,3.30%
3/11/2016,3.7,0.085851122,0.091101977,3.30%
3/12/2016,3.7,0.085851122,0.091101977,3.30%
3/13/2016,3.7,0.085851122,0.091101977,3.30%
3/14/2016,3.7,0.085851122,0.091101977,3.30%
3/15/2016,3.7,0.085851122,0.091101977,3.30%
3/16/2016,3.7,0.085851122,0.091101977,3.30%
3/17/2016,3.7,0.085851122,0.091101977,3.30%
3/18/2016,3.7,0.085851122,0.091101977,3.30%
3/19/2016,3.7,0.085851122,0.091101977,3.30%
3/20/2016,3.7,0.085851122,0.091101977,3.30%
3/21/2016,3.7,0.085851122,0.091101977,3.30%
3/22/2016,3.7,0.085851122,0.091101977,3.30%
3/23/2016,3.7,0.085851122,0.091101977,3.30%
3/24/2016,3.7,0.085851122,0.091101977,3.30%
3/25/2016,3.7,0.085851122,0.091101977,3.30%
3/26/2016,3.7,0.085851122,0.091101977,3.30%
3/27/2016,3.7,0.085851122,0.091101977,3.30%
3/28/2016,3.7,0.085851122,0.091101977,3.30%
3/29/2016,3.7,0.085851122,0.091101977,3.30%
3/30/2016,3.7,0.085851122,0.091101977,3.30%
3/31/2016,3.7,0.085851122,0.091101977,3.30%
4/1/2016,3.7,0.085851122,0.091101977,3.30%
4/2/2016,3.7,0.085851122,0.091101977,3.30%
4/3/2016,3.7,0.085851122,0.091101977,3.30%
4/4/2016,3.7,0.085851122,0.091101977,3.30%
4/5/2016,3.7,0.085851122,0.091101977,3.30%
4/6/2016,3.7,0.085851122,0.091101977,3.30%
4/7/2016,3.7,0.085851122,0.091101977,3.30%
4/8/2016,3.7,0.085851122,0.091101977,3.30%
4/9/2016,3.7,0.085851122,0.091101977,3.30%
4/10/2016,3.7,0.085851122,0.091101977,3.30%
4/11/2016,3.7,0.085851122,0.091101977,3.30%
4/12/2016,3.7,0.085851122,0.091101977,3.30%
4/13/2016,3.7,0.085851122,0.091101977,3.30%
4/14/2016,3.7,0.085851122,0.091101977,3.30%
4/15/2016,3.7,0.085851122,0.091101977,3.30%
4/16/2016,3.7,0.085851122,0.091101977,3.30%
4/17/2016,3.7,0.085851122,0.091101977,3.30%
4/18/2016,3.7,0.085851122,0.091101977,3.30%
4/19/2016,3.7,0.085851122,0.091101977,3.30%
4/20/2016,3.7,0.085851122,0.091101977,3.30%
4/21/2016,3.7,0.085851122,0.091101977,3.30%
4/22/2016,3.7,0.085851122,0.091101977,3.30%
4/23/2016,3.7,0.085851122,0.091101977,3.30%
4/24/2016,3.7,0.085851122,0.091101977,3.30%
4/25/2016,3.7,0.085851122,0.091101977,3.30%
