Date,Size,P/B RATIO
1/7/16,"48,948,016",0.459
1/8/16,"48,948,016",0.459
1/11/16,"48,948,016",0.459
1/12/16,"48,948,016",0.459
1/13/16,"48,948,016",0.459
1/14/16,"48,948,016",0.459
1/15/16,"48,948,016",0.459
1/18/16,"48,948,016",0.459
1/19/16,"48,948,016",0.459
1/20/16,"48,948,016",0.459
1/21/16,"48,948,016",0.459
1/22/16,"48,948,016",0.459
1/25/16,"48,948,016",0.459
1/26/16,"48,948,016",0.459
1/27/16,"48,948,016",0.459
1/28/16,"48,948,016",0.459
1/29/16,"48,948,016",0.459
2/1/16,"48,948,016",0.459
2/2/16,"48,948,016",0.459
2/3/16,"48,948,016",0.459
2/4/16,"48,948,016",0.459
2/5/16,"48,948,016",0.459
2/8/16,"48,948,016",0.459
2/9/16,"48,948,016",0.459
2/10/16,"48,948,016",0.459
2/11/16,"48,948,016",0.459
2/12/16,"48,948,016",0.459
2/15/16,"48,948,016",0.459
2/16/16,"48,948,016",0.459
2/17/16,"48,948,016",0.459
2/18/16,"48,948,016",0.459
2/19/16,"48,948,016",0.459
2/22/16,"48,948,016",0.459
2/23/16,"48,948,016",0.459
2/24/16,"48,948,016",0.459
2/25/16,"48,948,016",0.459
2/26/16,"48,948,016",0.459
2/29/16,"58,623,930",0.63
3/1/16,"58,623,930",0.63
3/2/16,"58,623,930",0.63
3/3/16,"58,623,930",0.63
3/4/16,"58,623,930",0.63
3/7/16,"58,623,930",0.63
3/8/16,"58,623,930",0.63
3/9/16,"58,623,930",0.63
3/10/16,"58,623,930",0.63
3/11/16,"58,623,930",0.63
3/14/16,"58,623,930",0.63
3/15/16,"58,623,930",0.63
3/16/16,"58,623,930",0.63
3/17/16,"58,623,930",0.63
3/18/16,"58,623,930",0.63
3/21/16,"58,623,930",0.63
3/22/16,"58,623,930",0.63
3/23/16,"58,623,930",0.63
3/24/16,"58,623,930",0.63
3/25/16,"58,623,930",0.63
3/28/16,"58,623,930",0.63
3/29/16,"58,623,930",0.63
3/30/16,"58,623,930",0.63
3/31/16,"58,623,930",0.63
4/1/16,"58,623,930",0.63
4/4/16,"58,623,930",0.63
4/5/16,"58,623,930",0.63
4/6/16,"58,623,930",0.63
4/7/16,"58,623,930",0.63
4/8/16,"58,623,930",0.63
4/11/16,"58,623,930",0.63
4/12/16,"58,623,930",0.63
4/13/16,"58,623,930",0.63
4/14/16,"58,623,930",0.63
4/15/16,"58,623,930",0.63
4/18/16,"58,623,930",0.63
4/19/16,"58,623,930",0.63
