Date,Size,P/B RATIO,,,,,
6/13/19,"239,155,200,000",4.782,,,,,
6/14/19,"239,155,200,000",4.782,,,,,
6/17/19,"239,155,200,000",4.782,,,,,
6/18/19,"239,155,200,000",4.782,,,,,
6/19/19,"239,155,200,000",4.782,,,,,
6/20/19,"239,155,200,000",4.782,,,,,
6/21/19,"239,155,200,000",4.782,,,,,
6/24/19,"239,155,200,000",4.782,,,,,
6/25/19,"239,155,200,000",4.782,,,,,
6/26/19,"239,155,200,000",4.782,,,,,
6/27/19,"239,155,200,000",4.782,,,,,
6/28/19,"239,155,200,000",4.782,,,,,
7/1/19,"239,155,200,000",4.782,,,,,
7/2/19,"239,155,200,000",4.782,,,,,
7/3/19,"239,155,200,000",4.782,,,,,
7/4/19,"239,155,200,000",4.782,,,,,
7/5/19,"239,155,200,000",4.782,,,,,
7/8/19,"239,155,200,000",4.782,,,,,
7/9/19,"239,155,200,000",4.782,,,,,
7/10/19,"239,155,200,000",4.782,,,,,
7/11/19,"239,155,200,000",4.782,,,,,
7/12/19,"239,155,200,000",4.782,,,,,
7/15/19,"239,155,200,000",4.782,,,,,
7/16/19,"239,155,200,000",4.782,,,,,
7/17/19,"239,155,200,000",4.782,,,,,
7/18/19,"239,155,200,000",4.782,,,,,
7/19/19,"239,155,200,000",4.782,,,,,
7/22/19,"239,155,200,000",4.782,,,,,
7/23/19,"239,155,200,000",4.782,,,,,
7/24/19,"239,155,200,000",4.782,,,,,
7/25/19,"239,155,200,000",4.782,,,,,
7/26/19,"239,155,200,000",4.782,,,,,
7/29/19,"239,155,200,000",4.782,,,,,
7/30/19,"239,155,200,000",4.782,,,,,
7/31/19,"239,155,200,000",4.782,,,,,
8/1/19,"239,155,200,000",4.782,,,,,
8/2/19,"239,155,200,000",4.782,,,,,
8/3/19,"239,155,200,000",4.782,,,,,
8/4/19,"239,155,200,000",4.782,,,,,
8/5/19,"239,155,200,000",4.782,,,,,
8/6/19,"239,155,200,000",4.782,,,,,
8/7/19,"239,155,200,000",4.782,,,,,
8/8/19,"239,155,200,000",4.782,,,,,
8/9/19,"239,155,200,000",4.782,,,,,
8/10/19,"239,155,200,000",4.782,,,,,
8/11/19,"239,155,200,000",4.782,,,,,
8/12/19,"239,155,200,000",4.782,,,,,
8/13/19,"239,155,200,000",4.782,,,,,
8/14/19,"239,155,200,000",4.782,,,,,
8/15/19,"239,155,200,000",4.782,,,,,
8/16/19,"239,155,200,000",4.782,,,,,
8/17/19,"239,155,200,000",4.782,,,,,
8/18/19,"239,155,200,000",4.782,,,,,
8/19/19,"239,155,200,000",4.782,,,,,
8/20/19,"239,155,200,000",4.782,,,,,
8/21/19,"239,155,200,000",4.782,,,,,
8/22/19,"239,155,200,000",4.782,,,,,
8/23/19,"239,155,200,000",4.782,,,,,
8/24/19,"239,155,200,000",4.782,,,,,
8/25/19,"239,155,200,000",4.782,,,,,
8/26/19,"239,155,200,000",4.782,,,,,
8/27/19,"239,155,200,000",4.782,,,,,
8/28/19,"239,155,200,000",4.782,,,,,
8/29/19,"239,155,200,000",4.782,,,,,
8/30/19,"239,155,200,000",4.782,,,,,
8/31/19,"239,155,200,000",4.782,,,,,
9/1/19,"239,155,200,000",4.782,,,,,
9/2/19,"239,155,200,000",4.782,,,,,
9/3/19,"239,155,200,000",4.782,,,,,
9/4/19,"239,155,200,000",4.782,,,,,
9/5/19,"239,155,200,000",4.782,,,,,
9/6/19,"239,155,200,000",4.782,,,,,
9/7/19,"239,155,200,000",4.782,,,,,
9/8/19,"239,155,200,000",4.782,,,,,
9/9/19,"239,155,200,000",4.782,,,,,
9/10/19,"239,155,200,000",4.782,,,,,
9/11/19,"239,155,200,000",4.782,,,,,
9/12/19,"239,155,200,000",4.782,,,,,
9/13/19,"239,155,200,000",4.782,,,,,
9/14/19,"239,155,200,000",4.782,,,,,
9/15/19,"239,155,200,000",4.782,,,,,
9/16/19,"239,155,200,000",4.782,,,,,
9/17/19,"239,155,200,000",4.782,,,,,
9/18/19,"239,155,200,000",4.782,,,,,
9/19/19,"239,155,200,000",4.782,,,,,
9/20/19,"239,155,200,000",4.782,,,,,
9/21/19,"239,155,200,000",4.782,,,,,
9/22/19,"239,155,200,000",4.782,,,,,
9/23/19,"239,155,200,000",4.782,,,,,
9/24/19,"239,155,200,000",4.782,,,,,
9/25/19,"239,155,200,000",4.782,,,,,
9/26/19,"239,155,200,000",4.782,,,,,
9/27/19,"239,155,200,000",4.782,,,,,
9/28/19,"239,155,200,000",4.782,,,,,
9/29/19,"239,155,200,000",4.782,,,,,
9/30/19,"239,155,200,000",4.782,,,,,
10/1/19,"239,155,200,000",4.782,,,,,
10/2/19,"239,155,200,000",4.782,,,,,
10/3/19,"239,155,200,000",4.782,,,,,
10/4/19,"239,155,200,000",4.782,,,,,
10/5/19,"239,155,200,000",4.782,,,,,
10/6/19,"239,155,200,000",4.782,,,,,
10/7/19,"239,155,200,000",4.782,,,,,
10/8/19,"239,155,200,000",4.782,,,,,
10/9/19,"239,155,200,000",4.782,,,,,
10/10/19,"239,155,200,000",4.782,,,,,
10/11/19,"239,155,200,000",4.782,,,,,
10/12/19,"239,155,200,000",4.782,,,,,
10/13/19,"239,155,200,000",4.782,,,,,
10/14/19,"239,155,200,000",4.782,,,,,
10/15/19,"239,155,200,000",4.782,,,,,
10/16/19,"239,155,200,000",4.782,,,,,
10/17/19,"239,155,200,000",4.782,,,,,
10/18/19,"239,155,200,000",4.782,,,,,
10/19/19,"239,155,200,000",4.782,,,,,
10/20/19,"239,155,200,000",4.782,,,,,
10/21/19,"239,155,200,000",4.782,,,,,
10/22/19,"239,155,200,000",4.782,,,,,
10/23/19,"239,155,200,000",4.782,,,,,
10/24/19,"239,155,200,000",4.782,,,,,
10/25/19,"239,155,200,000",4.782,,,,,
10/26/19,"239,155,200,000",4.782,,,,,
10/27/19,"239,155,200,000",4.782,,,,,
10/28/19,"239,155,200,000",4.782,,,,,
10/29/19,"239,155,200,000",4.782,,,,,
10/30/19,"239,155,200,000",4.782,,,,,
10/31/19,"239,155,200,000",4.782,,,,,
11/1/19,"239,155,200,000",4.782,,,,,
11/2/19,"239,155,200,000",4.782,,,,,
11/3/19,"239,155,200,000",4.782,,,,,
11/4/19,"239,155,200,000",4.782,,,,,
11/5/19,"239,155,200,000",4.782,,,,,
11/6/19,"239,155,200,000",4.782,,,,,
11/7/19,"239,155,200,000",4.782,,,,,
11/8/19,"239,155,200,000",4.782,,,,,
11/9/19,"239,155,200,000",4.782,,,,,
11/10/19,"239,155,200,000",4.782,,,,,
11/11/19,"239,155,200,000",4.782,,,,,
11/12/19,"239,155,200,000",4.782,,,,,
11/13/19,"239,155,200,000",4.782,,,,,
11/14/19,"239,155,200,000",4.782,,,,,
11/15/19,"239,155,200,000",4.782,,,,,
11/16/19,"239,155,200,000",4.782,,,,,
11/17/19,"239,155,200,000",4.782,,,,,
11/18/19,"239,155,200,000",4.782,,,,,
11/19/19,"239,155,200,000",4.782,,,,,
11/20/19,"239,155,200,000",4.782,,,,,
11/21/19,"239,155,200,000",4.782,,,,,
11/22/19,"239,155,200,000",4.782,,,,,
11/23/19,"239,155,200,000",4.782,,,,,
11/24/19,"239,155,200,000",4.782,,,,,
11/25/19,"239,155,200,000",4.782,,,,,
11/26/19,"239,155,200,000",4.782,,,,,
11/27/19,"239,155,200,000",4.782,,,,,
11/28/19,"239,155,200,000",4.782,,,,,
11/29/19,"239,155,200,000",4.782,,,,,
11/30/19,"239,155,200,000",4.782,,,,,
12/1/19,"239,155,200,000",4.782,,,,,
12/2/19,"239,155,200,000",4.782,,,,,
12/3/19,"239,155,200,000",4.782,,,,,
12/4/19,"239,155,200,000",4.782,,,,,
12/5/19,"239,155,200,000",4.782,,,,,
12/6/19,"239,155,200,000",4.782,,,,,
12/7/19,"239,155,200,000",4.782,,,,,
12/8/19,"239,155,200,000",4.782,,,,,
12/9/19,"239,155,200,000",4.782,,,,,
12/10/19,"239,155,200,000",4.782,,,,,
12/11/19,"239,155,200,000",4.782,,,,,
12/12/19,"239,155,200,000",4.782,,,,,
12/13/19,"239,155,200,000",4.782,,,,,
12/14/19,"239,155,200,000",4.782,,,,,
12/15/19,"239,155,200,000",4.782,,,,,
12/16/19,"239,155,200,000",4.782,,,,,
12/17/19,"239,155,200,000",4.782,,,,,
12/18/19,"239,155,200,000",4.782,,,,,
12/19/19,"239,155,200,000",4.782,,,,,
12/20/19,"239,155,200,000",4.782,,,,,
12/21/19,"239,155,200,000",4.782,,,,,
12/22/19,"239,155,200,000",4.782,,,,,
12/23/19,"239,155,200,000",4.782,,,,,
12/24/19,"239,155,200,000",4.782,,,,,
12/25/19,"239,155,200,000",4.782,,,,,
12/26/19,"239,155,200,000",4.782,,,,,
12/27/19,"239,155,200,000",4.782,,,,,
12/28/19,"239,155,200,000",4.782,,,,,
12/29/19,"239,155,200,000",4.782,,,,,
12/30/19,"239,155,200,000",4.782,,,,,
12/31/19,"278,693,040,000",5.068,,,,,
1/1/20,"278,693,040,000",5.068,,,,,
1/2/20,"278,693,040,000",5.068,,,,,
1/3/20,"278,693,040,000",5.068,,,,,
1/4/20,"278,693,040,000",5.068,,,,,
1/5/20,"278,693,040,000",5.068,,,,,
1/6/20,"278,693,040,000",5.068,,,,,
1/7/20,"278,693,040,000",5.068,,,,,
1/8/20,"278,693,040,000",5.068,,,,,
1/9/20,"278,693,040,000",5.068,,,,,
1/10/20,"278,693,040,000",5.068,,,,,
1/11/20,"278,693,040,000",5.068,,,,,
1/12/20,"278,693,040,000",5.068,,,,,
1/13/20,"278,693,040,000",5.068,,,,,
1/14/20,"278,693,040,000",5.068,,,,,
1/15/20,"278,693,040,000",5.068,,,,,
1/16/20,"278,693,040,000",5.068,,,,,
1/17/20,"278,693,040,000",5.068,,,,,
1/18/20,"278,693,040,000",5.068,,,,,
1/19/20,"278,693,040,000",5.068,,,,,
1/20/20,"278,693,040,000",5.068,,,,,
1/21/20,"278,693,040,000",5.068,,,,,
1/22/20,"278,693,040,000",5.068,,,,,
1/23/20,"278,693,040,000",5.068,,,,,
1/24/20,"278,693,040,000",5.068,,,,,
1/25/20,"278,693,040,000",5.068,,,,,
1/26/20,"278,693,040,000",5.068,,,,,
1/27/20,"278,693,040,000",5.068,,,,,
1/28/20,"278,693,040,000",5.068,,,,,
1/29/20,"278,693,040,000",5.068,,,,,
1/30/20,"278,693,040,000",5.068,,,,,
1/31/20,"278,693,040,000",5.068,,,,,
2/1/20,"278,693,040,000",5.068,,,,,
2/2/20,"278,693,040,000",5.068,,,,,
2/3/20,"278,693,040,000",5.068,,,,,
2/4/20,"278,693,040,000",5.068,,,,,
2/5/20,"278,693,040,000",5.068,,,,,
2/6/20,"278,693,040,000",5.068,,,,,
2/7/20,"278,693,040,000",5.068,,,,,
2/8/20,"278,693,040,000",5.068,,,,,
2/9/20,"278,693,040,000",5.068,,,,,
2/10/20,"278,693,040,000",5.068,,,,,
2/11/20,"278,693,040,000",5.068,,,,,
2/12/20,"278,693,040,000",5.068,,,,,
2/13/20,"278,693,040,000",5.068,,,,,
2/14/20,"278,693,040,000",5.068,,,,,
2/15/20,"278,693,040,000",5.068,,,,,
2/16/20,"278,693,040,000",5.068,,,,,
2/17/20,"278,693,040,000",5.068,,,,,
2/18/20,"278,693,040,000",5.068,,,,,
2/19/20,"278,693,040,000",5.068,,,,,
2/20/20,"278,693,040,000",5.068,,,,,
2/21/20,"278,693,040,000",5.068,,,,,
2/22/20,"278,693,040,000",5.068,,,,,
2/23/20,"278,693,040,000",5.068,,,,,
2/24/20,"278,693,040,000",5.068,,,,,
2/25/20,"278,693,040,000",5.068,,,,,
2/26/20,"278,693,040,000",5.068,,,,,
2/27/20,"278,693,040,000",5.068,,,,,
2/28/20,"278,693,040,000",5.068,,,,,
2/29/20,"278,693,040,000",5.068,,,,,
3/1/20,"278,693,040,000",5.068,,,,,
3/2/20,"278,693,040,000",5.068,,,,,
3/3/20,"278,693,040,000",5.068,,,,,
3/4/20,"278,693,040,000",5.068,,,,,
3/5/20,"278,693,040,000",5.068,,,,,
3/6/20,"278,693,040,000",5.068,,,,,
3/7/20,"278,693,040,000",5.068,,,,,
3/8/20,"278,693,040,000",5.068,,,,,
3/9/20,"278,693,040,000",5.068,,,,,
3/10/20,"278,693,040,000",5.068,,,,,
3/11/20,"278,693,040,000",5.068,,,,,
3/12/20,"278,693,040,000",5.068,,,,,
3/13/20,"278,693,040,000",5.068,,,,,
3/14/20,"278,693,040,000",5.068,,,,,
3/15/20,"278,693,040,000",5.068,,,,,
3/16/20,"278,693,040,000",5.068,,,,,
3/17/20,"278,693,040,000",5.068,,,,,
3/18/20,"278,693,040,000",5.068,,,,,
3/19/20,"278,693,040,000",5.068,,,,,
3/20/20,"278,693,040,000",5.068,,,,,
3/21/20,"278,693,040,000",5.068,,,,,
3/22/20,"278,693,040,000",5.068,,,,,
3/23/20,"278,693,040,000",5.068,,,,,
3/24/20,"278,693,040,000",5.068,,,,,
3/25/20,"278,693,040,000",5.068,,,,,
3/26/20,"278,693,040,000",5.068,,,,,
3/27/20,"278,693,040,000",5.068,,,,,
3/28/20,"278,693,040,000",5.068,,,,,
3/29/20,"278,693,040,000",5.068,,,,,
3/30/20,"278,693,040,000",5.068,,,,,
3/31/20,"278,693,040,000",5.068,,,,,
4/1/20,"278,693,040,000",5.068,,,,,
4/2/20,"278,693,040,000",5.068,,,,,
4/3/20,"278,693,040,000",5.068,,,,,
4/4/20,"278,693,040,000",5.068,,,,,
4/5/20,"278,693,040,000",5.068,,,,,
4/6/20,"278,693,040,000",5.068,,,,,
4/7/20,"278,693,040,000",5.068,,,,,
4/8/20,"278,693,040,000",5.068,,,,,
4/9/20,"278,693,040,000",5.068,,,,,
4/10/20,"278,693,040,000",5.068,,,,,
4/11/20,"278,693,040,000",5.068,,,,,
4/12/20,"278,693,040,000",5.068,,,,,
4/13/20,"278,693,040,000",5.068,,,,,
4/14/20,"278,693,040,000",5.068,,,,,
4/15/20,"278,693,040,000",5.068,,,,,
4/16/20,"278,693,040,000",5.068,,,,,
4/17/20,"278,693,040,000",5.068,,,,,
4/18/20,"278,693,040,000",5.068,,,,,
4/19/20,"278,693,040,000",5.068,,,,,
4/20/20,"278,693,040,000",5.068,,,,,
4/21/20,"278,693,040,000",5.068,,,,,
4/22/20,"278,693,040,000",5.068,,,,,
4/23/20,"278,693,040,000",5.068,,,,,
4/24/20,"278,693,040,000",5.068,,,,,
4/25/20,"278,693,040,000",5.068,,,,,
4/26/20,"278,693,040,000",5.068,,,,,
4/27/20,"278,693,040,000",5.068,,,,,
4/28/20,"278,693,040,000",5.068,,,,,
4/29/20,"278,693,040,000",5.068,,,,,
4/30/20,"278,693,040,000",5.068,,,,,
5/1/20,"278,693,040,000",5.068,,,,,
5/2/20,"278,693,040,000",5.068,,,,,
5/3/20,"278,693,040,000",5.068,,,,,
5/4/20,"278,693,040,000",5.068,,,,,
5/5/20,"278,693,040,000",5.068,,,,,
5/6/20,"278,693,040,000",5.068,,,,,
5/7/20,"278,693,040,000",5.068,,,,,
5/8/20,"278,693,040,000",5.068,,,,,
5/9/20,"278,693,040,000",5.068,,,,,
5/10/20,"278,693,040,000",5.068,,,,,
5/11/20,"278,693,040,000",5.068,,,,,
5/12/20,"278,693,040,000",5.068,,,,,
5/13/20,"278,693,040,000",5.068,,,,,
5/14/20,"278,693,040,000",5.068,,,,,
5/15/20,"278,693,040,000",5.068,,,,,
5/16/20,"278,693,040,000",5.068,,,,,
5/17/20,"278,693,040,000",5.068,,,,,
5/18/20,"278,693,040,000",5.068,,,,,
5/19/20,"278,693,040,000",5.068,,,,,
5/20/20,"278,693,040,000",5.068,,,,,
5/21/20,"278,693,040,000",5.068,,,,,
5/22/20,"278,693,040,000",5.068,,,,,
5/23/20,"278,693,040,000",5.068,,,,,
5/24/20,"278,693,040,000",5.068,,,,,
5/25/20,"278,693,040,000",5.068,,,,,
5/26/20,"278,693,040,000",5.068,,,,,
5/27/20,"278,693,040,000",5.068,,,,,
5/28/20,"278,693,040,000",5.068,,,,,
5/29/20,"278,693,040,000",5.068,,,,,
5/30/20,"278,693,040,000",5.068,,,,,
5/31/20,"278,693,040,000",5.068,,,,,
6/1/20,"278,693,040,000",5.068,,,,,
6/2/20,"278,693,040,000",5.068,,,,,
6/3/20,"278,693,040,000",5.068,,,,,
6/4/20,"278,693,040,000",5.068,,,,,
6/5/20,"278,693,040,000",5.068,,,,,
6/6/20,"278,693,040,000",5.068,,,,,
6/7/20,"278,693,040,000",5.068,,,,,
6/8/20,"278,693,040,000",5.068,,,,,
6/9/20,"278,693,040,000",5.068,,,,,
6/10/20,"278,693,040,000",5.068,,,,,
6/11/20,"278,693,040,000",5.068,,,,,
6/12/20,"278,693,040,000",5.068,,,,,
6/13/20,"278,693,040,000",5.068,,,,,
6/14/20,"278,693,040,000",5.068,,,,,
6/15/20,"278,693,040,000",5.068,,,,,
6/16/20,"278,693,040,000",5.068,,,,,
6/17/20,"278,693,040,000",5.068,,,,,
6/18/20,"278,693,040,000",5.068,,,,,
6/19/20,"278,693,040,000",5.068,,,,,
6/20/20,"278,693,040,000",5.068,,,,,
6/21/20,"278,693,040,000",5.068,,,,,
6/22/20,"278,693,040,000",5.068,,,,,
6/23/20,"278,693,040,000",5.068,,,,,
6/24/20,"278,693,040,000",5.068,,,,,
6/25/20,"278,693,040,000",5.068,,,,,
6/26/20,"278,693,040,000",5.068,,,,,
6/27/20,"278,693,040,000",5.068,,,,,
6/28/20,"278,693,040,000",5.068,,,,,
6/29/20,"278,693,040,000",5.068,,,,,
6/30/20,"278,693,040,000",5.068,,,,,
7/1/20,"278,693,040,000",5.068,,,,,
7/2/20,"278,693,040,000",5.068,,,,,
7/3/20,"278,693,040,000",5.068,,,,,
7/4/20,"278,693,040,000",5.068,,,,,
7/5/20,"278,693,040,000",5.068,,,,,
7/6/20,"278,693,040,000",5.068,,,,,
7/7/20,"278,693,040,000",5.068,,,,,
7/8/20,"278,693,040,000",5.068,,,,,
7/9/20,"278,693,040,000",5.068,,,,,
7/10/20,"278,693,040,000",5.068,,,,,
7/11/20,"278,693,040,000",5.068,,,,,
7/12/20,"278,693,040,000",5.068,,,,,
7/13/20,"278,693,040,000",5.068,,,,,
7/14/20,"278,693,040,000",5.068,,,,,
7/15/20,"278,693,040,000",5.068,,,,,
7/16/20,"278,693,040,000",5.068,,,,,
7/17/20,"278,693,040,000",5.068,,,,,
7/18/20,"278,693,040,000",5.068,,,,,
7/19/20,"278,693,040,000",5.068,,,,,
7/20/20,"278,693,040,000",5.068,,,,,
7/21/20,"278,693,040,000",5.068,,,,,
7/22/20,"278,693,040,000",5.068,,,,,
7/23/20,"278,693,040,000",5.068,,,,,
7/24/20,"278,693,040,000",5.068,,,,,
7/25/20,"278,693,040,000",5.068,,,,,
7/26/20,"278,693,040,000",5.068,,,,,
7/27/20,"278,693,040,000",5.068,,,,,
7/28/20,"278,693,040,000",5.068,,,,,
7/29/20,"278,693,040,000",5.068,,,,,
7/30/20,"278,693,040,000",5.068,,,,,
7/31/20,"278,693,040,000",5.068,,,,,
8/1/20,"278,693,040,000",5.068,,,,,
8/2/20,"278,693,040,000",5.068,,,,,
8/3/20,"278,693,040,000",5.068,,,,,
8/4/20,"278,693,040,000",5.068,,,,,
8/5/20,"278,693,040,000",5.068,,,,,
8/6/20,"278,693,040,000",5.068,,,,,
8/7/20,"278,693,040,000",5.068,,,,,
8/8/20,"278,693,040,000",5.068,,,,,
8/9/20,"278,693,040,000",5.068,,,,,
8/10/20,"278,693,040,000",5.068,,,,,
8/11/20,"278,693,040,000",5.068,,,,,
8/12/20,"278,693,040,000",5.068,,,,,
8/13/20,"278,693,040,000",5.068,,,,,
8/14/20,"278,693,040,000",5.068,,,,,
8/15/20,"278,693,040,000",5.068,,,,,
8/16/20,"278,693,040,000",5.068,,,,,
8/17/20,"278,693,040,000",5.068,,,,,
8/18/20,"278,693,040,000",5.068,,,,,
8/19/20,"278,693,040,000",5.068,,,,,
8/20/20,"278,693,040,000",5.068,,,,,
8/21/20,"278,693,040,000",5.068,,,,,
8/22/20,"278,693,040,000",5.068,,,,,
8/23/20,"278,693,040,000",5.068,,,,,
8/24/20,"278,693,040,000",5.068,,,,,
8/25/20,"278,693,040,000",5.068,,,,,
8/26/20,"278,693,040,000",5.068,,,,,
8/27/20,"278,693,040,000",5.068,,,,,
8/28/20,"278,693,040,000",5.068,,,,,
8/29/20,"278,693,040,000",5.068,,,,,
8/30/20,"278,693,040,000",5.068,,,,,
8/31/20,"278,693,040,000",5.068,,,,,
9/1/20,"278,693,040,000",5.068,,,,,
9/2/20,"278,693,040,000",5.068,,,,,
9/3/20,"278,693,040,000",5.068,,,,,
9/4/20,"278,693,040,000",5.068,,,,,
9/5/20,"278,693,040,000",5.068,,,,,
9/6/20,"278,693,040,000",5.068,,,,,
9/7/20,"278,693,040,000",5.068,,,,,
9/8/20,"278,693,040,000",5.068,,,,,
9/9/20,"278,693,040,000",5.068,,,,,
9/10/20,"278,693,040,000",5.068,,,,,
9/11/20,"278,693,040,000",5.068,,,,,
9/12/20,"278,693,040,000",5.068,,,,,
9/13/20,"278,693,040,000",5.068,,,,,
9/14/20,"278,693,040,000",5.068,,,,,
9/15/20,"278,693,040,000",5.068,,,,,
9/16/20,"278,693,040,000",5.068,,,,,
9/17/20,"278,693,040,000",5.068,,,,,
9/18/20,"278,693,040,000",5.068,,,,,
9/19/20,"278,693,040,000",5.068,,,,,
9/20/20,"278,693,040,000",5.068,,,,,
9/21/20,"278,693,040,000",5.068,,,,,
9/22/20,"278,693,040,000",5.068,,,,,
9/23/20,"278,693,040,000",5.068,,,,,
9/24/20,"278,693,040,000",5.068,,,,,
9/25/20,"278,693,040,000",5.068,,,,,
9/26/20,"278,693,040,000",5.068,,,,,
9/27/20,"278,693,040,000",5.068,,,,,
9/28/20,"278,693,040,000",5.068,,,,,
9/29/20,"278,693,040,000",5.068,,,,,
9/30/20,"278,693,040,000",5.068,,,,,
10/1/20,"278,693,040,000",5.068,,,,,
10/2/20,"278,693,040,000",5.068,,,,,
10/3/20,"278,693,040,000",5.068,,,,,
10/4/20,"278,693,040,000",5.068,,,,,
10/5/20,"278,693,040,000",5.068,,,,,
10/6/20,"278,693,040,000",5.068,,,,,
10/7/20,"278,693,040,000",5.068,,,,,
10/8/20,"278,693,040,000",5.068,,,,,
10/9/20,"278,693,040,000",5.068,,,,,
10/10/20,"278,693,040,000",5.068,,,,,
10/11/20,"278,693,040,000",5.068,,,,,
10/12/20,"278,693,040,000",5.068,,,,,
10/13/20,"278,693,040,000",5.068,,,,,
10/14/20,"278,693,040,000",5.068,,,,,
10/15/20,"278,693,040,000",5.068,,,,,
10/16/20,"278,693,040,000",5.068,,,,,
10/17/20,"278,693,040,000",5.068,,,,,
10/18/20,"278,693,040,000",5.068,,,,,
10/19/20,"278,693,040,000",5.068,,,,,
10/20/20,"278,693,040,000",5.068,,,,,
10/21/20,"278,693,040,000",5.068,,,,,
10/22/20,"278,693,040,000",5.068,,,,,
10/23/20,"278,693,040,000",5.068,,,,,
10/24/20,"278,693,040,000",5.068,,,,,
10/25/20,"278,693,040,000",5.068,,,,,
10/26/20,"278,693,040,000",5.068,,,,,
10/27/20,"278,693,040,000",5.068,,,,,
10/28/20,"278,693,040,000",5.068,,,,,
10/29/20,"278,693,040,000",5.068,,,,,
10/30/20,"278,693,040,000",5.068,,,,,
10/31/20,"278,693,040,000",5.068,,,,,
11/1/20,"278,693,040,000",5.068,,,,,
11/2/20,"278,693,040,000",5.068,,,,,
11/3/20,"278,693,040,000",5.068,,,,,
11/4/20,"278,693,040,000",5.068,,,,,
11/5/20,"278,693,040,000",5.068,,,,,
11/6/20,"278,693,040,000",5.068,,,,,
11/7/20,"278,693,040,000",5.068,,,,,
11/8/20,"278,693,040,000",5.068,,,,,
11/9/20,"278,693,040,000",5.068,,,,,
11/10/20,"278,693,040,000",5.068,,,,,
11/11/20,"278,693,040,000",5.068,,,,,
11/12/20,"278,693,040,000",5.068,,,,,
11/13/20,"278,693,040,000",5.068,,,,,
11/14/20,"278,693,040,000",5.068,,,,,
11/15/20,"278,693,040,000",5.068,,,,,
11/16/20,"278,693,040,000",5.068,,,,,
11/17/20,"278,693,040,000",5.068,,,,,
11/18/20,"278,693,040,000",5.068,,,,,
11/19/20,"278,693,040,000",5.068,,,,,
11/20/20,"278,693,040,000",5.068,,,,,
11/21/20,"278,693,040,000",5.068,,,,,
11/22/20,"278,693,040,000",5.068,,,,,
11/23/20,"278,693,040,000",5.068,,,,,
11/24/20,"278,693,040,000",5.068,,,,,
11/25/20,"278,693,040,000",5.068,,,,,
11/26/20,"278,693,040,000",5.068,,,,,
11/27/20,"278,693,040,000",5.068,,,,,
11/28/20,"278,693,040,000",5.068,,,,,
11/29/20,"278,693,040,000",5.068,,,,,
11/30/20,"278,693,040,000",5.068,,,,,
12/1/20,"278,693,040,000",5.068,,,,,
12/2/20,"278,693,040,000",5.068,,,,,
12/3/20,"278,693,040,000",5.068,,,,,
12/4/20,"278,693,040,000",5.068,,,,,
12/5/20,"278,693,040,000",5.068,,,,,
12/6/20,"278,693,040,000",5.068,,,,,
12/7/20,"278,693,040,000",5.068,,,,,
12/8/20,"278,693,040,000",5.068,,,,,
12/9/20,"278,693,040,000",5.068,,,,,
12/10/20,"278,693,040,000",5.068,,,,,
12/11/20,"278,693,040,000",5.068,,,,,
12/12/20,"278,693,040,000",5.068,,,,,
12/13/20,"278,693,040,000",5.068,,,,,
12/14/20,"278,693,040,000",5.068,,,,,
12/15/20,"278,693,040,000",5.068,,,,,
12/16/20,"278,693,040,000",5.068,,,,,
12/17/20,"278,693,040,000",5.068,,,,,
12/18/20,"278,693,040,000",5.068,,,,,
12/19/20,"278,693,040,000",5.068,,,,,
12/20/20,"278,693,040,000",5.068,,,,,
12/21/20,"278,693,040,000",5.068,,,,,
12/22/20,"278,693,040,000",5.068,,,,,
12/23/20,"278,693,040,000",5.068,,,,,
12/24/20,"278,693,040,000",5.068,,,,,
12/25/20,"278,693,040,000",5.068,,,,,
12/26/20,"278,693,040,000",5.068,,,,,
12/27/20,"278,693,040,000",5.068,,,,,
12/28/20,"278,693,040,000",5.068,,,,,
12/29/20,"278,693,040,000",5.068,,,,,
12/30/20,"278,693,040,000",5.068,,,,,
12/31/20,"331,743,280,000",5.086,,,,,
1/1/21,"331,743,280,000",5.086,,,,,
