Date,Size,P/B RATIO
12/19/18,"480,743,423",3.881
12/20/18,"480,743,423",3.881
12/21/18,"480,743,423",3.881
12/24/18,"480,743,423",3.881
12/25/18,"480,743,423",3.881
12/26/18,"480,743,423",3.881
12/27/18,"480,743,423",3.881
12/28/18,"480,743,423",3.881
12/31/18,"834,819,860",4.654
1/1/19,"834,819,860",4.654
1/2/19,"834,819,860",4.654
1/3/19,"834,819,860",4.654
1/4/19,"834,819,860",4.654
1/7/19,"834,819,860",4.654
1/8/19,"834,819,860",4.654
1/9/19,"834,819,860",4.654
1/10/19,"834,819,860",4.654
1/11/19,"834,819,860",4.654
1/14/19,"834,819,860",4.654
1/15/19,"834,819,860",4.654
1/16/19,"834,819,860",4.654
1/17/19,"834,819,860",4.654
1/18/19,"834,819,860",4.654
1/21/19,"834,819,860",4.654
1/22/19,"834,819,860",4.654
1/23/19,"834,819,860",4.654
1/24/19,"834,819,860",4.654
1/25/19,"834,819,860",4.654
1/28/19,"834,819,860",4.654
1/29/19,"834,819,860",4.654
1/30/19,"834,819,860",4.654
1/31/19,"834,819,860",4.654
2/1/19,"834,819,860",4.654
2/4/19,"834,819,860",4.654
2/5/19,"834,819,860",4.654
2/6/19,"834,819,860",4.654
2/7/19,"834,819,860",4.654
2/8/19,"834,819,860",4.654
2/11/19,"834,819,860",4.654
2/12/19,"834,819,860",4.654
2/13/19,"834,819,860",4.654
2/14/19,"834,819,860",4.654
2/15/19,"834,819,860",4.654
2/18/19,"834,819,860",4.654
2/19/19,"834,819,860",4.654
2/20/19,"834,819,860",4.654
2/21/19,"834,819,860",4.654
