Date,Trailing Volatility,Trailing Beta,Leverage,Profitability,Investment,Dividend Yield,STMR,momentum,ltmr,Size,P/B Ratio,Sector Index
2015-07-07,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-07-08,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-07-09,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-07-10,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-07-13,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-07-14,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-07-15,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-07-16,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-07-17,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-07-20,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-07-21,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-07-22,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-07-23,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-07-24,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-07-27,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-07-28,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-07-29,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-07-30,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-07-31,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-08-03,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-08-04,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-08-05,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-08-06,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-08-07,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-08-10,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-08-11,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-08-12,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-08-13,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-08-14,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-08-17,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-08-18,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-08-19,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-08-20,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-08-21,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-08-24,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-08-25,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-08-26,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-08-27,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-08-28,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-08-31,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-09-01,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-09-02,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-09-03,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
2015-09-04,,,-4.2,0.021083458,0.462503922,0.00%,,,,,,3
