Date,Trailing Volatility,Trailing Beta,Leverage,Profitability,Investment,Dividend Yield,Short Term Mean Reversioj,momentum,Long Term Mean Reversion,Size,P/B Ratio,Sector Index,Normal Return,Adj Close,Log Returns
1/26/18,0.156679405,1.071462425,2.3,0.112388014,-0.029268878,0.00%,0.092960491,2.971590389,1.555867471,"13,223,140,000",2.387,9,0.983264772,174.5,-0.016876845
1/29/18,0.157263638,0.848726411,2.3,0.112388014,-0.029268878,0.00%,0.101929052,2.818887392,1.507451575,"13,223,140,000",2.387,9,0.991633198,173.039993,-0.008402
1/30/18,0.157640659,0.789887216,2.3,0.112388014,-0.029268878,0.00%,0.106695001,2.738825035,1.428956905,"13,223,140,000",2.387,9,0.980467007,169.660004,-0.019726283
1/31/18,0.161313134,0.800513276,2.3,0.112388014,-0.029268878,0.00%,0.072478249,3.622037742,1.521122642,"13,223,140,000",2.387,9,0.962041714,163.220001,-0.038697468
2/1/18,0.160541267,0.780203532,2.3,0.112388014,-0.029268878,0.00%,0.059465821,4.004838338,1.678961386,"13,223,140,000",2.387,9,1.033390497,168.669998,0.032845141
2/2/18,0.16763771,0.918788081,2.3,0.112388014,-0.029268878,0.00%,0.043364597,5.016651445,1.781519642,"13,223,140,000",2.387,9,1.005869485,169.660004,0.005852327
2/5/18,0.201787184,0.915312202,2.3,0.112388014,-0.029268878,0.00%,-0.019776168,-8.600968354,2.1296401,"13,223,140,000",2.387,9,0.975244625,165.460007,-0.025066942
2/6/18,0.221086587,1.008134698,2.3,0.112388014,-0.029268878,0.00%,0.016317842,16.02461739,1.451797559,"13,223,140,000",2.387,9,1.015834612,168.080002,0.015710552
2/7/18,0.220756079,0.991413578,2.3,0.112388014,-0.029268878,0.00%,-0.005173374,-50.57766545,1.429094493,"16,238,118,000",2.653,9,1.002439332,168.490005,0.002436362
2/8/18,0.233879966,0.910520489,2.3,0.112388014,-0.029268878,0.00%,-0.029829818,-7.703656631,1.514038638,"16,238,118,000",2.653,9,1.014956317,171.009995,0.014845575
2/9/18,0.237595095,0.911855906,2.3,0.112388014,-0.029268878,0.00%,-0.013004067,-17.52295815,1.593547356,"16,238,118,000",2.653,9,1.009824028,172.690002,0.009776086
2/12/18,0.237588753,0.87599037,2.3,0.112388014,-0.029268878,0.00%,-0.018522824,-11.95971092,1.636286823,"16,238,118,000",2.653,9,1.007354247,173.960007,0.007327337
2/13/18,0.238666445,0.876286119,2.3,0.112388014,-0.029268878,0.00%,5.84E-05,4054.262983,1.601698893,"16,238,118,000",2.653,9,1.022016474,177.789993,0.021777611
2/14/18,0.235475988,0.853867871,2.3,0.112388014,-0.029268878,0.00%,0.000231702,1034.629884,1.619050262,"16,238,118,000",2.653,9,0.980988868,174.410004,-0.019194167
2/15/18,0.235855424,0.844373158,2.3,0.112388014,-0.029268878,0.00%,0.004898192,49.70276879,1.48847173,"16,238,118,000",2.653,9,0.996273098,173.759995,-0.003733864
2/16/18,0.241919868,0.850987614,2.3,0.112388014,-0.029268878,0.00%,0.019308875,12.69852654,1.505875436,"16,238,118,000",2.653,9,0.985324654,171.210007,-0.014784094
2/20/18,0.241174959,0.849308635,2.3,0.112388014,-0.029268878,0.00%,-0.010551277,-21.10638783,1.597077,"16,238,118,000",2.653,9,1.006775235,172.369995,0.006752386
2/21/18,0.241264474,0.853051967,2.3,0.112388014,-0.029268878,0.00%,-0.011558199,-18.91361482,1.602785309,"16,238,118,000",2.653,9,1.014329646,174.839996,0.014227947
2/22/18,0.232585871,0.835878641,2.3,0.112388014,-0.029268878,0.00%,-0.020980333,-9.927062526,1.529265653,"16,238,118,000",2.653,9,1.002859758,175.339996,0.002855676
2/23/18,0.233343791,0.816365035,2.3,0.112388014,-0.029268878,0.00%,-0.013484196,-15.28264117,1.636377512,"16,238,118,000",2.653,9,0.984943544,172.699997,-0.015170956
2/26/18,0.236699031,0.834028236,2.3,0.112388014,-0.029268878,0.00%,-0.008939607,-22.57326901,1.728300208,"16,238,118,000",2.653,9,0.986334678,170.339996,-0.013759552
2/27/18,0.235846805,0.806187105,2.3,0.112388014,-0.029268878,0.00%,-0.015674419,-13.0876797,1.69431611,"16,238,118,000",2.653,9,1.011095456,172.229996,0.011034353
2/28/18,0.239993222,0.817904732,2.3,0.112388014,-0.029268878,0.00%,-0.027245618,-7.116727203,1.712644613,"16,238,118,000",2.653,9,1.010218946,173.990005,0.010167085
3/1/18,0.241726158,0.821937978,2.3,0.112388014,-0.029268878,0.00%,-0.024128325,-7.32630983,1.829130109,"16,238,118,000",2.653,9,0.992700707,172.720001,-0.007326063
3/2/18,0.243861295,0.828468792,2.3,0.112388014,-0.029268878,0.00%,-0.004691972,-41.23998575,1.794715579,"16,238,118,000",2.653,9,0.992647036,171.449997,-0.007380131
3/5/18,0.244746976,0.825623062,2.3,0.112388014,-0.029268878,0.00%,0.025201397,7.980933558,1.798847203,"16,238,118,000",2.653,9,1.007874051,172.800003,0.007843212
3/6/18,0.243480902,0.814877353,2.3,0.112388014,-0.029268878,0.00%,0.056572802,3.408372645,1.831956897,"16,238,118,000",2.653,9,1.017071742,175.75,0.016927657
3/7/18,0.244206667,0.81646517,2.3,0.112388014,-0.029268878,0.00%,0.01634753,11.48987217,1.844847605,"16,238,118,000",2.653,9,0.99920342,175.610001,-0.000796898
3/8/18,0.245032906,0.820430519,2.3,0.112388014,-0.029268878,0.00%,0.018338416,10.66250561,1.685633729,"16,238,118,000",2.653,9,0.994533301,174.649994,-0.005481696
3/9/18,0.250124507,0.826812007,2.3,0.112388014,-0.029268878,0.00%,0.060333015,3.402932687,1.709425371,"16,238,118,000",2.653,9,0.998282347,174.350006,-0.001719129
3/12/18,0.24853806,0.827818417,2.3,0.112388014,-0.029268878,0.00%,0.043825564,4.53774128,1.682545306,"16,238,118,000",2.653,9,0.997017471,173.830002,-0.002986986
3/13/18,0.247283747,0.841622185,2.3,0.112388014,-0.029268878,0.00%,0.035907506,5.32772511,1.737079487,"16,238,118,000",2.653,9,1,173.830002,0
3/14/18,0.247141957,0.847298983,2.3,0.112388014,-0.029268878,0.00%,0.019342802,10.21522259,1.611282232,"16,238,118,000",2.653,9,0.981303573,170.580002,-0.018873415
3/15/18,0.242448257,0.850746833,2.3,0.112388014,-0.029268878,0.00%,0.00657973,28.3280981,1.715394542,"16,238,118,000",2.653,9,0.999531,170.5,-0.00046911
3/16/18,0.241153019,0.84966193,2.3,0.112388014,-0.029268878,0.00%,-0.000747606,-250.1521774,1.686849523,"16,238,118,000",2.653,9,0.994545496,169.570007,-0.005469435
3/19/18,0.24056773,0.860284177,2.3,0.112388014,-0.029268878,0.00%,-0.041398633,-4.133680666,1.669906276,"16,238,118,000",2.653,9,0.977177509,165.699997,-0.023086956
3/20/18,0.211559248,0.832749931,2.3,0.112388014,-0.029268878,0.00%,-0.022673575,-7.560569104,1.667923681,"16,238,118,000",2.653,9,0.980627688,162.490005,-0.019562414
3/21/18,0.189554665,0.754507982,2.3,0.112388014,-0.029268878,0.00%,-0.024409146,-7.133981893,1.665066145,"16,238,118,000",2.653,9,1.013847006,164.740005,0.013752012
3/22/18,0.200105437,0.787498243,2.3,0.112388014,-0.029268878,0.00%,-0.032712008,-4.653990706,1.809531272,"16,238,118,000",2.653,9,0.987798902,162.729996,-0.012276143
3/23/18,0.195028336,0.855362095,2.3,0.112388014,-0.029268878,0.00%,-0.059026808,-2.343287395,1.773096462,"16,238,118,000",2.653,9,0.99262584,161.529999,-0.007401483
3/26/18,0.193659319,0.783682173,2.3,0.112388014,-0.029268878,0.00%,-0.059502743,-2.496379799,1.736748458,"16,238,118,000",2.653,9,1.001361982,161.75,0.001361056
3/27/18,0.196295434,0.804761029,2.3,0.112388014,-0.029268878,0.00%,-0.074634562,-1.77585103,1.924677203,"16,238,118,000",2.653,9,0.991221032,160.330002,-0.00881773
3/28/18,0.191037152,0.796592626,2.3,0.112388014,-0.029268878,0.00%,-0.06686509,-1.831685087,2.036009181,"16,238,118,000",2.653,9,1.0195846,163.470001,0.01939529
3/29/18,0.188103473,0.770668117,2.3,0.112388014,-0.029268878,0.00%,-0.051744483,-2.355410529,2.100924391,"16,238,118,000",2.653,9,1.002263382,163.839996,0.002260824
3/31/18,,,,,,,,,,"16,238,118,000",2.653,9,1.007446301,165.059998,0.007418715
4/2/18,0.186856389,0.731114482,2.3,0.112388014,-0.029268878,0.00%,-0.071596566,-1.502304321,2.252722018,"16,238,118,000",2.653,9,0.979340821,161.649994,-0.020875565
4/3/18,0.18418067,0.758309217,2.3,0.112388014,-0.029268878,0.00%,-0.062368362,-2.092463692,2.083023939,"16,238,118,000",2.653,9,1.006124374,162.639999,0.006105696
4/4/18,0.17805811,0.733214388,2.3,0.112388014,-0.029268878,0.00%,-0.052781475,-2.373272616,2.121809315,"16,238,118,000",2.653,9,1.015371372,165.139999,0.01525443
4/5/18,0.180061304,0.739802198,2.3,0.112388014,-0.029268878,0.00%,-0.037982629,-3.683377113,1.926114007,"16,238,118,000",2.653,9,0.99412619,164.169998,-0.005891129
4/6/18,0.184601125,0.75857163,2.3,0.112388014,-0.029268878,0.00%,-0.066701407,-1.780322867,2.093440639,"16,238,118,000",2.653,9,1.004446586,164.899994,0.004436729
4/9/18,0.184346393,0.778784165,2.3,0.112388014,-0.029268878,0.00%,-0.077523368,-1.56839106,2.153080142,"16,238,118,000",2.653,9,0.999514936,164.820007,-0.000485181
4/10/18,0.185164757,0.775870629,2.3,0.112388014,-0.029268878,0.00%,-0.06147204,-2.297392592,2.001968792,"16,238,118,000",2.653,9,1.010192895,166.5,0.010141298
4/11/18,0.184970619,0.806991229,2.3,0.112388014,-0.029268878,0.00%,-0.061881473,-2.175725252,2.000888716,"16,238,118,000",2.653,9,1.001681676,166.779999,0.001680263
4/12/18,0.181731829,0.793973172,2.3,0.112388014,-0.029268878,0.00%,-0.055725614,-2.514459323,1.949140332,"16,238,118,000",2.653,9,1.004916699,167.600006,0.004904651
4/13/18,0.178026812,0.788917143,2.3,0.112388014,-0.029268878,0.00%,-0.05322381,-2.724736467,1.93952391,"16,238,118,000",2.653,9,1.003937882,168.259995,0.003930149
4/16/18,0.177510809,0.788159973,2.3,0.112388014,-0.029268878,0.00%,-0.043082512,-3.678156726,1.791479989,"16,238,118,000",2.653,9,0.981635581,165.169998,-0.018535138
4/17/18,0.174493138,0.769833161,2.3,0.112388014,-0.029268878,0.00%,-0.022528834,-6.980540377,1.787498631,"16,238,118,000",2.653,9,1.008778816,166.619995,0.008740506
4/18/18,0.174466569,0.775632925,2.3,0.112388014,-0.029268878,0.00%,-0.017155073,-9.584104921,1.722684553,"16,238,118,000",2.653,9,0.996759134,166.080002,-0.003246129
4/19/18,0.173930545,0.765966114,2.3,0.112388014,-0.029268878,0.00%,-0.00775549,-21.15473115,1.744531916,"16,238,118,000",2.653,9,1.03992055,172.710007,0.039144316
4/20/18,0.179402892,0.779163744,2.3,0.112388014,-0.029268878,0.00%,-0.003203672,-39.23624889,2.094982802,"16,238,118,000",2.653,9,0.998668224,172.479996,-0.001332663
4/23/18,0.173478379,0.76381423,2.3,0.112388014,-0.029268878,0.00%,0.025099248,6.009950519,1.873004827,"16,238,118,000",2.653,9,1.011827505,174.520004,0.011758107
4/24/18,0.173510121,0.744337309,2.3,0.112388014,-0.029268878,0.00%,0.008101108,17.08767971,2.1422686,"16,238,118,000",2.653,9,0.978397869,170.75,-0.021838873
4/25/18,0.210992038,0.777657128,2.3,0.112388014,-0.029268878,0.00%,0.059521567,3.661390214,1.646020972,"16,238,118,000",2.653,9,1.000761376,170.880005,0.000761087
4/26/18,0.21097227,0.754772297,2.3,0.112388014,-0.029268878,0.00%,0.065590387,3.324267993,1.68071411,"16,238,118,000",2.653,9,1.000351106,170.940002,0.000351044
4/27/18,0.213669592,0.758968663,2.3,0.112388014,-0.029268878,0.00%,0.075987438,2.930554519,1.690574591,"16,238,118,000",2.653,9,0.992394975,169.639999,-0.007634091
4/30/18,0.222838251,0.782507065,2.3,0.112388014,-0.029268878,0.00%,0.062966295,3.136396454,1.820277503,"16,238,118,000",2.653,9,1.009785452,171.300003,0.009737884
5/1/18,0.216065019,0.758199453,2.3,0.112388014,-0.029268878,0.00%,0.044332092,4.333899067,1.958180484,"16,238,118,000",2.653,9,0.998890823,171.110001,-0.001109792
5/2/18,0.21605775,0.753446103,2.3,0.112388014,-0.029268878,0.00%,0.042422312,4.527248744,1.964764107,"16,238,118,000",2.653,9,0.993512939,170,-0.006508193
5/3/18,0.216633801,0.754288413,2.3,0.112388014,-0.029268878,0.00%,0.027369507,6.860171759,1.915718011,"16,238,118,000",2.653,9,1.010941182,171.860001,0.010881761
5/4/18,0.207049602,0.723341939,2.3,0.112388014,-0.029268878,0.00%,0.057982956,3.369370255,1.890541832,"16,238,118,000",2.653,9,1.01245199,174,0.012375102
5/7/18,0.197850163,0.691178381,2.3,0.112388014,-0.029268878,0.00%,0.050767467,3.620567771,2.046759237,"16,238,118,000",2.653,9,1.011149437,175.940002,0.01108774
5/8/18,0.195857721,0.746176137,2.3,0.112388014,-0.029268878,0.00%,0.029004844,6.158772337,2.12515456,"16,238,118,000",2.653,9,1.00682049,177.139999,0.006797336
5/9/18,0.193651116,0.752027534,2.3,0.112388014,-0.029268878,0.00%,0.045777734,4.164511586,2.036666909,"16,238,118,000",2.653,9,0.992604736,175.830002,-0.007422744
5/10/18,0.193931815,0.754257142,2.3,0.112388014,-0.029268878,0.00%,0.053716106,3.822748685,1.904135532,"16,238,118,000",2.653,9,1.005914764,176.869995,0.005897341
5/11/18,0.195477688,0.800462197,2.3,0.112388014,-0.029268878,0.00%,0.065289027,3.376701433,1.839293636,"16,238,118,000",2.653,9,0.996777339,176.300003,-0.003227865
5/14/18,0.192600129,0.869569875,2.3,0.112388014,-0.029268878,0.00%,0.061945065,3.877094612,1.665525923,"16,238,118,000",2.653,9,0.999489529,176.210007,-0.000510601
5/15/18,0.18873363,0.844683422,2.3,0.112388014,-0.029268878,0.00%,0.052842058,4.240876635,1.766897585,"16,238,118,000",2.653,9,1.008342239,177.679993,0.008307635
5/16/18,0.188990289,0.884737277,2.3,0.112388014,-0.029268878,0.00%,0.053834747,4.590851207,1.584804806,"16,238,118,000",2.653,9,0.994315652,176.669998,-0.005700566
5/17/18,0.189153371,0.892379,2.3,0.112388014,-0.029268878,0.00%,0.046676734,5.323647986,1.536074195,"16,238,118,000",2.653,9,0.993773753,175.570007,-0.006245711
5/18/18,0.176525405,0.853986296,2.3,0.112388014,-0.029268878,0.00%,0.064701271,3.748621436,1.535499445,"16,238,118,000",2.653,9,0.999031651,175.399994,-0.000968818
5/21/18,0.176989683,0.854439551,2.3,0.112388014,-0.029268878,0.00%,0.0642684,3.780945916,1.621403597,"16,238,118,000",2.653,9,1.038426484,182.139999,0.037706571
5/22/18,0.17471912,0.867689393,2.3,0.112388014,-0.029268878,0.00%,0.061813962,3.72894015,1.697981626,"16,238,118,000",2.653,9,0.988854738,180.110001,-0.011207836
5/23/18,0.174865498,0.84039246,2.3,0.112388014,-0.029268878,0.00%,0.016423936,13.91509454,1.705040126,"16,238,118,000",2.653,9,1.016489928,183.080002,0.016355446
5/24/18,0.1749917,0.864788797,2.3,0.112388014,-0.029268878,0.00%,0.016787781,13.13939497,1.798920793,"16,238,118,000",2.653,9,0.986399356,180.589996,-0.01369398
5/25/18,0.203912345,0.759338008,2.3,0.112388014,-0.029268878,0.00%,0.042736245,5.858211891,1.710929361,"16,238,118,000",2.653,9,1.010133463,182.419998,0.010082463
5/29/18,0.207102416,0.799149983,2.3,0.112388014,-0.029268878,0.00%,0.053367282,4.70721523,1.683376433,"16,238,118,000",2.653,9,1.003453596,183.050003,0.003447646
5/30/18,0.210879927,0.904172517,2.3,0.112388014,-0.029268878,0.00%,0.068961642,4.044400213,1.594042124,"16,238,118,000",2.653,9,0.996175925,182.350006,-0.003831406
5/31/18,0.216326933,0.953047564,2.3,0.112388014,-0.029268878,0.00%,0.054916617,4.766413666,1.570130549,"16,238,118,000",2.653,9,1.01239372,184.610001,0.012317547
6/1/18,0.217407378,0.970902546,2.3,0.112388014,-0.029268878,0.00%,0.072633171,3.44184018,1.697061385,"16,238,118,000",2.653,9,0.996479096,183.960007,-0.003527116
6/4/18,0.207953024,0.875476222,2.3,0.112388014,-0.029268878,0.00%,0.066342933,3.872219714,1.626585312,"16,238,118,000",2.653,9,1.016307892,186.960007,0.016176347
6/5/18,0.208387858,0.882944822,2.3,0.112388014,-0.029268878,0.00%,0.06362132,4.163024827,1.582688937,"16,238,118,000",2.653,9,1.010643934,188.949997,0.010587686
6/6/18,0.209183012,0.982533363,2.3,0.112388014,-0.029268878,0.00%,0.08244706,3.416585822,1.508836108,"16,238,118,000",2.653,9,1.000158767,188.979996,0.000158754
6/7/18,0.179442584,0.967903574,2.3,0.112388014,-0.029268878,0.00%,0.068038183,3.964309727,1.548882636,"16,238,118,000",2.653,9,0.993491396,187.75,-0.006529878
6/8/18,0.18368661,1.075920284,2.3,0.112388014,-0.029268878,0.00%,0.071839428,4.039304736,1.531468235,"16,238,118,000",2.653,9,1.000692437,187.880005,0.000692197
6/11/18,0.18321004,1.079526408,2.3,0.112388014,-0.029268878,0.00%,0.071339375,4.142064706,1.556469974,"16,238,118,000",2.653,9,1.00814349,189.410004,0.008110511
6/12/18,0.168365526,0.948068724,2.3,0.112388014,-0.029268878,0.00%,0.064700793,4.557425727,1.526634833,"16,238,118,000",2.653,9,0.981521567,185.910004,-0.018651292
6/13/18,0.170673547,0.972342068,2.3,0.112388014,-0.029268878,0.00%,0.06559366,4.296492526,1.585937306,"16,238,118,000",2.653,9,1.007530493,187.309998,0.00750228
6/14/18,0.170626924,1.016619443,2.3,0.112388014,-0.029268878,0.00%,0.060388517,4.740367354,1.559099798,"16,238,118,000",2.653,9,0.999252576,187.169998,-0.000747704
6/15/18,0.168038228,0.896777271,2.3,0.112388014,-0.029268878,0.00%,0.071726892,4.174425241,1.495817672,"16,238,118,000",2.653,9,1.002190543,187.580002,0.002188148
6/18/18,0.178815763,1.016834834,2.3,0.112388014,-0.029268878,0.00%,0.053586202,5.190428063,1.55125058,"16,238,118,000",2.653,9,1.008263157,189.130005,0.008229204
6/19/18,0.178930731,0.979124651,2.3,0.112388014,-0.029268878,0.00%,0.052780847,5.261622324,1.606360139,"16,238,118,000",2.653,9,0.99143441,187.509995,-0.008602485
6/20/18,0.177026933,0.965982617,2.3,0.112388014,-0.029268878,0.00%,0.05773371,4.487566776,1.76007827,"16,238,118,000",2.653,9,0.977174555,183.229996,-0.023089978
6/21/18,0.17554325,0.925571165,2.3,0.112388014,-0.029268878,0.00%,0.066167568,3.765612771,1.761220438,"16,238,118,000",2.653,9,0.979042749,179.389999,-0.021179971
6/22/18,0.173992231,0.918040674,2.3,0.112388014,-0.029268878,0.00%,0.07536559,3.045624224,1.923596264,"16,238,118,000",2.653,9,1.000613195,179.5,0.000613007
6/25/18,0.175189579,0.880226885,2.3,0.112388014,-0.029268878,0.00%,0.029056534,7.311773419,2.124860105,"16,238,118,000",2.653,9,1.000167125,179.529999,0.000167111
6/26/18,0.188904556,0.813910352,2.3,0.112388014,-0.029268878,0.00%,0.017174392,10.76544064,2.234492547,"16,238,118,000",2.653,9,1.006962625,180.779999,0.006938498
6/27/18,0.19812803,0.915920727,2.3,0.112388014,-0.029268878,0.00%,-0.020361026,-8.689586081,2.170278616,"16,238,118,000",2.653,9,0.995187548,179.910004,-0.004824069
6/28/18,0.197520444,0.87996154,2.3,0.112388014,-0.029268878,0.00%,-0.006054038,-26.41763521,2.478862894,"16,238,118,000",2.653,9,1.004891273,180.789993,0.00487935
6/29/18,0.197199429,0.875012681,2.3,0.112388014,-0.029268878,0.00%,-0.01596939,-10.40320767,2.413343501,"16,238,118,000",2.653,9,1.00304222,181.339996,0.003037602
6/30/18,,,,,,,,,,"16,238,118,000",2.653,9,1.004356507,182.130005,0.004347045
7/2/18,0.197995379,0.885896665,2.3,0.112388014,-0.029268878,0.00%,-0.012478539,-12.77549731,2.541302475,"16,238,118,000",2.653,9,1.013012655,184.5,0.012928718
7/3/18,0.197385087,0.887699116,2.3,0.112388014,-0.029268878,0.00%,-0.013471202,-12.70942521,2.461975853,"16,238,118,000",2.653,9,0.999783236,184.460007,-0.000216788
7/5/18,0.196889559,0.853361777,2.3,0.112388014,-0.029268878,0.00%,-0.020909399,-7.878926683,2.516163717,"16,238,118,000",2.653,9,1.008348655,186,0.008313998
7/6/18,0.195827554,0.837877754,2.3,0.112388014,-0.029268878,0.00%,-0.014344681,-12.76850027,2.242397296,"16,238,118,000",2.653,9,1.006505414,187.210007,0.006484345
7/9/18,0.195934719,0.808465508,2.3,0.112388014,-0.029268878,0.00%,-0.026173982,-7.047656131,2.165118363,"16,238,118,000",2.653,9,0.995886945,186.440002,-0.004121537
7/10/18,0.165622176,0.937519097,2.3,0.112388014,-0.029268878,0.00%,-0.02383295,-8.263005798,2.028452866,"16,238,118,000",2.653,9,0.991471809,184.850006,-0.008564764
7/11/18,0.161943091,0.884444533,2.3,0.112388014,-0.029268878,0.00%,-0.024208492,-8.139502456,2.066539404,"16,238,118,000",2.653,9,1.005734368,185.910004,0.005717989
7/12/18,0.156744725,0.829037195,2.3,0.112388014,-0.029268878,0.00%,-0.009364617,-21.24059333,2.051018959,"16,238,118,000",2.653,9,1.005809268,186.990005,0.005792459
7/13/18,0.151694672,0.764402155,2.3,0.112388014,-0.029268878,0.00%,-0.003572469,-57.54876137,2.070876705,"16,238,118,000",2.653,9,0.99973259,186.940002,-0.000267446
7/16/18,0.150051537,0.748752827,2.3,0.112388014,-0.029268878,0.00%,-0.015804517,-12.3833384,2.148915702,"16,238,118,000",2.653,9,1.007114593,188.270004,0.007089404
7/17/18,0.152192738,0.705216313,2.3,0.112388014,-0.029268878,0.00%,-0.005717989,-32.29671038,2.291496631,"16,238,118,000",2.653,9,0.979869295,184.479996,-0.020336089
7/18/18,0.152424493,0.712013736,2.3,0.112388014,-0.029268878,0.00%,-0.00750228,-25.69894655,2.219834538,"16,238,118,000",2.653,9,0.973872549,179.660004,-0.026474837
7/19/18,0.149191336,0.611171598,2.3,0.112388014,-0.029268878,0.00%,-0.000962118,-194.9507144,2.242741266,"16,238,118,000",2.653,9,0.971501665,174.539993,-0.028912296
7/20/18,0.148732347,0.609130101,2.3,0.112388014,-0.029268878,0.00%,-0.003417711,-52.71446149,2.360600131,"16,238,118,000",2.653,9,0.996791583,173.979996,-0.003213575
7/23/18,0.142541601,0.574211057,2.3,0.112388014,-0.029268878,0.00%,-0.004557512,-40.48297996,2.364401346,"16,238,118,000",2.653,9,0.992010576,172.589996,-0.008021511
7/24/18,0.150752192,0.437540226,2.3,0.112388014,-0.029268878,0.00%,-0.016291116,-9.553823991,2.645808764,"16,238,118,000",2.653,9,1.015933716,175.339996,0.015808107
7/25/18,0.167670598,0.188566315,2.3,0.112388014,-0.029268878,0.00%,-0.019675974,-6.874698752,2.60410447,"16,238,118,000",2.653,9,0.99726249,174.860001,-0.002741264
7/26/18,0.184498407,0.257567247,2.3,0.112388014,-0.029268878,0.00%,-0.0274083,-2.907666909,4.126929915,"16,238,118,000",2.653,9,1.009321766,176.490005,0.009278586
7/27/18,0.184283316,0.243863471,2.3,0.112388014,-0.029268878,0.00%,-0.031234881,-2.661821252,3.758312442,"16,238,118,000",2.653,9,1.013711819,178.910004,0.013618663
7/30/18,0.182110834,0.345150113,2.3,0.112388014,-0.029268878,0.00%,-0.039423503,-1.910219728,4.036509198,"16,238,118,000",2.653,9,1.002459348,179.350006,0.002456329
7/31/18,0.184046204,0.383139057,2.3,0.112388014,-0.029268878,0.00%,-0.030553893,-3.220175327,3.277413447,"16,238,118,000",2.653,9,1.00429322,180.119995,0.00428403
8/1/18,0.181875386,0.435294672,2.3,0.112388014,-0.029268878,0.00%,-0.028471089,-3.018533176,3.690034921,"16,238,118,000",2.653,9,0.998390001,179.830002,-0.001611296
8/2/18,0.184902856,0.479491765,2.3,0.112388014,-0.029268878,0.00%,-0.024071852,-4.113864293,3.44303976,"16,238,118,000",2.653,9,1.000611689,179.940002,0.000611502
8/3/18,0.190055799,0.58535285,2.3,0.112388014,-0.029268878,0.00%,-0.013490792,-8.021413334,3.332723117,"16,238,118,000",2.653,9,0.998054874,179.589996,-0.00194702
8/6/18,0.188198682,0.585634106,2.3,0.112388014,-0.029268878,0.00%,-0.015381508,-7.97312972,2.931427604,"16,238,118,000",2.653,9,1.001002328,179.770004,0.001001826
8/7/18,0.187811936,0.634574042,2.3,0.112388014,-0.029268878,0.00%,-0.024026196,-5.398272786,2.848095676,"16,238,118,000",2.653,9,1.004561339,180.589996,0.004550968
8/8/18,0.176371326,0.647932034,2.3,0.112388014,-0.029268878,0.00%,-0.025420704,-5.233179158,2.797343891,"16,238,118,000",2.653,9,0.992358442,179.210007,-0.007670905
8/9/18,0.165439413,0.406325329,2.3,0.112388014,-0.029268878,0.00%,-0.033123201,-3.973407438,2.840739729,"16,238,118,000",2.653,9,0.998158574,178.880005,-0.001843124
8/10/18,0.165543967,0.396376162,2.3,0.112388014,-0.029268878,0.00%,-0.041554566,-3.327183415,2.675481346,"16,238,118,000",2.653,9,1.018504008,182.190002,0.018334892
8/13/18,0.165565934,0.374965368,2.3,0.112388014,-0.029268878,0.00%,-0.036431204,-3.855952111,2.600329083,"16,238,118,000",2.653,9,0.982600593,179.020004,-0.017552556
8/14/18,0.164845432,0.386067379,2.3,0.112388014,-0.029268878,0.00%,-0.023315472,-6.140696583,2.56078793,"16,238,118,000",2.653,9,0.991956195,177.580002,-0.008076331
8/15/18,0.165767091,0.415118399,2.3,0.112388014,-0.029268878,0.00%,-0.036704366,-3.646498126,2.677226803,"16,238,118,000",2.653,9,0.994368735,176.580002,-0.00564718
8/16/18,0.165161079,0.357426202,2.3,0.112388014,-0.029268878,0.00%,-0.044339948,-3.023067468,2.845239999,"16,238,118,000",2.653,9,0.996262295,175.919998,-0.003744708
8/17/18,0.173737667,0.40694676,2.3,0.112388014,-0.029268878,0.00%,-0.025737611,-6.390171671,2.523664709,"16,238,118,000",2.653,9,0.993065024,174.699997,-0.006959135
8/20/18,0.180539296,0.363636672,2.3,0.112388014,-0.029268878,0.00%,-0.05037957,-2.99981741,2.907130233,"16,238,118,000",2.653,9,0.997023446,174.179993,-0.002980993
8/21/18,0.177115325,0.295864722,2.3,0.112388014,-0.029268878,0.00%,-0.038119812,-3.781716618,3.028463393,"16,238,118,000",2.653,9,1.00034454,174.240005,0.000344481
8/22/18,0.177545382,0.354475713,2.3,0.112388014,-0.029268878,0.00%,-0.017292155,-7.388994692,3.168040538,"16,238,118,000",2.653,9,0.99827822,173.940002,-0.001723264
8/23/18,0.175222985,0.255146255,2.3,0.112388014,-0.029268878,0.00%,0.007875433,17.17834882,2.838697659,"16,238,118,000",2.653,9,0.993790957,172.860001,-0.0062284
8/24/18,0.174015402,0.200051408,2.3,0.112388014,-0.029268878,0.00%,0.004129873,29.87841361,3.070113522,"16,238,118,000",2.653,9,1.000057816,172.869995,5.78E-05
8/27/18,0.173940503,0.171915671,2.3,0.112388014,-0.029268878,0.00%,0.009170391,12.88375175,3.309515471,"16,238,118,000",2.653,9,0.978480933,169.149994,-0.021753978
8/28/18,0.173036869,0.201894268,2.3,0.112388014,-0.029268878,0.00%,-0.006293235,-20.42810649,3.181429251,"16,238,118,000",2.653,9,0.998522022,168.899994,-0.001479071
8/29/18,0.171517022,0.186962337,2.3,0.112388014,-0.029268878,0.00%,-0.005275236,-24.46470558,3.113736309,"16,238,118,000",2.653,9,1.004795814,169.710007,0.004784351
