Date,Trailing Volatility,Trailing Beta,Leverage,Profitability,Investment,Dividend Yield,Short Term Mean Reversion,,Long Term Mean Reversion,Size,P/B Ratio,Sector Index,Normal Return,Adj Close,Log Returns
3/8/18,0.438472483,0.917854533,1.7,-0.383745583,0.340596874,0.00%,0.161969328,-2.085619938,2.459275293,"834,819,860",4.654,9,1.031866464,6.8,0.031369264
3/9/18,0.42733419,0.943006144,1.7,-0.383745583,0.340596874,0.00%,0.218920709,-1.345211935,2.833259388,"834,819,860",4.654,9,1.005882353,6.84,0.005865119
3/12/18,0.435647336,0.963955473,1.7,-0.383745583,0.340596874,0.00%,0.239672853,-1.226536273,2.748547593,"834,819,860",4.654,9,1.026315789,7.02,0.025975486
3/13/18,0.45951723,1.025461207,1.7,-0.383745583,0.340596874,0.00%,0.181261111,-1.726195507,2.828572991,"834,819,860",4.654,9,1.032763533,7.25,0.032238251
3/14/18,0.455843413,1.008394095,1.7,-0.383745583,0.340596874,0.00%,0.194831918,-1.682203954,2.940661535,"834,819,860",4.654,9,1.011034483,7.33,0.010974047
3/15/18,0.45744391,1.010682718,1.7,-0.383745583,0.340596874,0.00%,0.208754814,-1.471832735,2.894417809,"834,819,860",4.654,9,1.021828104,7.49,0.021593282
3/16/18,0.426542018,1.009364062,1.7,-0.383745583,0.340596874,0.00%,0.199936103,-1.551711284,2.887993372,"834,819,860",4.654,9,1.025367156,7.68,0.02505075
3/19/18,0.431097346,1.080758551,1.7,-0.383745583,0.340596874,0.00%,0.136805348,-2.429922383,2.818084385,"834,819,860",4.654,9,1.032552083,7.93,0.032033488
3/20/18,0.374270158,0.769900848,1.7,-0.383745583,0.340596874,0.00%,0.158498015,-2.060841677,3.012734232,"834,819,860",4.654,9,0.950819672,7.54,-0.050430854
3/21/18,0.370762283,0.736028678,1.7,-0.383745583,0.340596874,0.00%,0.158878821,-1.802212861,3.055945192,"834,819,860",4.654,9,0.981432361,7.4,-0.018742182
3/22/18,0.373594681,0.795823918,1.7,-0.383745583,0.340596874,0.00%,0.124156324,-2.65296838,2.654081632,"834,819,860",4.654,9,1.025675676,7.59,0.025351591
3/23/18,0.377412414,0.869336567,1.7,-0.383745583,0.340596874,0.00%,0.072356275,-5.682256902,2.133948044,"834,819,860",4.654,9,0.996047431,7.56,-0.003960401
3/26/18,0.377445504,0.686365313,1.7,-0.383745583,0.340596874,0.00%,0.064919546,-6.098250541,2.256069998,"834,819,860",4.654,9,0.982804233,7.43,-0.017345331
3/27/18,0.768785475,1.579041611,1.7,-0.383745583,0.340596874,0.00%,-0.203355711,3.284278384,1.69304587,"834,819,860",4.654,9,0.982503365,7.3,-0.017651511
3/28/18,0.850064116,1.671356774,1.7,-0.383745583,0.340596874,0.00%,-0.33799084,2.38664994,1.519403688,"834,819,860",4.654,9,1.016438356,7.42,0.016304709
3/29/18,0.848398369,1.631544033,1.7,-0.383745583,0.340596874,0.00%,-0.37149003,2.321497085,1.429437344,"834,819,860",4.654,9,0.981132075,7.28,-0.019048195
3/31/18,,,,,,,,,,"834,819,860",4.654,9,0.964285714,7.02,-0.036367644
4/2/18,0.858144959,1.301084407,1.7,-0.383745583,0.340596874,0.00%,-0.339693795,2.438506602,1.509176201,"834,819,860",4.654,9,0.997150997,7,-0.002853069
4/3/18,0.857255347,1.383559352,1.7,-0.383745583,0.340596874,0.00%,-0.321485387,2.413973374,1.530211974,"834,819,860",4.654,9,0.772857143,5.41,-0.257661056
4/4/18,0.852572361,1.284255451,1.7,-0.383745583,0.340596874,0.00%,-0.371563556,2.243972251,1.469156964,"834,819,860",4.654,9,0.868761553,4.7,-0.140686584
4/5/18,0.862568362,1.378316995,1.7,-0.383745583,0.340596874,0.00%,-0.339478114,2.287983555,1.487922596,"834,819,860",4.654,9,0.99787234,4.69,-0.002129926
4/6/18,0.868308819,1.414536809,1.7,-0.383745583,0.340596874,0.00%,-0.408138906,1.887606527,1.581409866,"834,819,860",4.654,9,1.038379531,4.87,0.037661355
4/9/18,0.87863216,1.477859399,1.7,-0.383745583,0.340596874,0.00%,-0.389960922,1.932941894,1.561319124,"834,819,860",4.654,9,1.045174538,5.09,0.044183893
4/10/18,0.878464602,1.379324349,1.7,-0.383745583,0.340596874,0.00%,-0.437498597,1.82762035,1.488289574,"834,819,860",4.654,9,0.982318271,5,-0.017839918
4/11/18,0.928079424,1.364442613,1.7,-0.383745583,0.340596874,0.00%,-0.293890518,2.321999462,1.6288897,"834,819,860",4.654,9,1.044,5.22,0.043059489
4/12/18,0.928066273,1.357101034,1.7,-0.383745583,0.340596874,0.00%,-0.280500713,2.367576967,1.683612927,"834,819,860",4.654,9,0.954022989,4.98,-0.047067511
4/13/18,0.923611783,1.509450138,1.7,-0.383745583,0.340596874,0.00%,-0.291642474,2.070095953,1.759223334,"834,819,860",4.654,9,1.044176707,5.2,0.043228735
4/16/18,0.924642271,1.452190857,1.7,-0.383745583,0.340596874,0.00%,-0.310876689,2.050569244,1.651935076,"834,819,860",4.654,9,0.984615385,5.12,-0.015504187
4/17/18,0.930970757,1.491259867,1.7,-0.383745583,0.340596874,0.00%,-0.251122176,2.37721568,1.467482389,"834,819,860",4.654,9,1.09765625,5.62,0.093177225
4/18/18,0.924755529,1.473586826,1.7,-0.383745583,0.340596874,0.00%,-0.228293777,2.546119483,1.35349126,"834,819,860",4.654,9,0.994661922,5.59,-0.005352377
4/19/18,0.923421737,1.464604169,1.7,-0.383745583,0.340596874,0.00%,-0.249775374,2.340155993,1.362847885,"834,819,860",4.654,9,1.01431127,5.67,0.014209831
4/20/18,0.919736647,1.431449069,1.7,-0.383745583,0.340596874,0.00%,-0.242911839,2.519470875,1.372965984,"834,819,860",4.654,9,0.97707231,5.54,-0.023194617
4/23/18,0.91526852,1.399932311,1.7,-0.383745583,0.340596874,0.00%,-0.227783931,2.717055537,1.204430401,"834,819,860",4.654,9,1.0433213,5.78,0.042409182
4/24/18,0.910041493,1.289403834,1.7,-0.383745583,0.340596874,0.00%,-0.208958916,2.890006241,1.115415278,"834,819,860",4.654,9,1.005190311,5.81,0.005176888
4/25/18,0.903745032,1.2333876,1.7,-0.383745583,0.340596874,0.00%,0.021938723,-29.95836446,1.084587796,"834,819,860",4.654,9,0.994836489,5.78,-0.005176888
4/26/18,0.912358588,1.300406315,1.7,-0.383745583,0.340596874,0.00%,0.198153022,-3.295879182,0.991632841,"834,819,860",4.654,9,0.987889273,5.71,-0.012184659
4/27/18,0.908187951,1.293857773,1.7,-0.383745583,0.340596874,0.00%,0.177334015,-3.883478864,1.023254258,"834,819,860",4.654,9,0.978984238,5.59,-0.021239737
4/30/18,0.908166548,1.290171989,1.7,-0.383745583,0.340596874,0.00%,0.127093878,-5.432449039,1.043971771,"834,819,860",4.654,9,1.016100179,5.68,0.015971946
5/1/18,0.907906378,1.311715664,1.7,-0.383745583,0.340596874,0.00%,0.079286793,-8.901499362,1.038821319,"834,819,860",4.654,9,0.973591549,5.53,-0.026763417
5/2/18,0.907645284,1.300546795,1.7,-0.383745583,0.340596874,0.00%,0.09531018,-7.395810967,1.115022445,"834,819,860",4.654,9,1.036166365,5.73,0.035527715
5/3/18,0.905202427,1.308621728,1.7,-0.383745583,0.340596874,0.00%,0.033901552,-20.74479814,1.095753562,"834,819,860",4.654,9,0.977312391,5.6,-0.022948933
5/4/18,0.908073099,1.465842245,1.7,-0.383745583,0.340596874,0.00%,0.099318201,-6.78497676,1.226590976,"834,819,860",4.654,9,0.9875,5.53,-0.012578782
5/7/18,0.923426391,1.523958171,1.7,-0.383745583,0.340596874,0.00%,0.112641636,-5.488608773,1.167720422,"834,819,860",4.654,9,0.996383363,5.51,-0.003623192
5/8/18,0.928448041,1.871221137,1.7,-0.383745583,0.340596874,0.00%,0.089612159,-7.30844985,1.233346368,"834,819,860",4.654,9,0.998185118,5.5,-0.001816531
5/9/18,0.668061253,0.771184365,1.7,-0.383745583,0.340596874,0.00%,0.052004785,-9.67266777,1.477827469,"834,819,860",4.654,9,0.981818182,5.4,-0.018349139
5/10/18,0.606896063,0.833712182,1.7,-0.383745583,0.340596874,0.00%,0.161534545,-2.347790469,1.994844987,"834,819,860",4.654,9,1.018518519,5.5,0.018349139
5/11/18,0.616916226,0.960434314,1.7,-0.383745583,0.340596874,0.00%,0.199226652,-1.731197574,1.94401948,"834,819,860",4.654,9,1.058181818,5.82,0.05655217
5/14/18,0.61253764,1.470800741,1.7,-0.383745583,0.340596874,0.00%,0.232486055,-1.449037017,2.344706846,"834,819,860",4.654,9,0.962199313,5.6,-0.038533664
5/15/18,0.606579876,1.397066947,1.7,-0.383745583,0.340596874,0.00%,0.185775792,-1.858473899,2.2182411,"834,819,860",4.654,9,1.057142857,5.92,0.055569851
5/16/18,0.644782716,1.467090042,1.7,-0.383745583,0.340596874,0.00%,0.10913994,-3.667839665,2.074966443,"834,819,860",4.654,9,1.109797297,6.57,0.104177384
5/17/18,0.636418097,1.377101226,1.7,-0.383745583,0.340596874,0.00%,0.123533483,-2.727268799,2.387746416,"834,819,860",4.654,9,1.053272451,6.92,0.051901937
5/18/18,0.621205304,0.908679978,1.7,-0.383745583,0.340596874,0.00%,0.174703589,-1.54048733,2.629768112,"834,819,860",4.654,9,1.010115607,6.99,0.010064787
5/21/18,0.63341649,1.034895951,1.7,-0.383745583,0.340596874,0.00%,0.258641919,-0.845624197,2.879163702,"834,819,860",4.654,9,0.995708155,6.96,-0.004301082
5/22/18,0.630202997,1.461841224,1.7,-0.383745583,0.340596874,0.00%,0.272604181,-0.62677705,3.264030801,"834,819,860",4.654,9,0.931034483,6.48,-0.071458964
5/23/18,0.581626395,1.973248142,1.7,-0.383745583,0.340596874,0.00%,0.333626549,-0.337467804,4.53251113,"834,819,860",4.654,9,1.009259259,6.54,0.009216655
5/24/18,0.579498491,2.141230561,1.7,-0.383745583,0.340596874,0.00%,0.310969024,-0.241542442,6.191217409,"834,819,860",4.654,9,1.039755352,6.8,0.038985447
5/25/18,0.626443544,2.382294068,1.7,-0.383745583,0.340596874,0.00%,0.260989694,-0.562679447,3.825409947,"834,819,860",4.654,9,1.064705882,7.24,0.062698594
5/29/18,0.61906177,2.402790289,1.7,-0.383745583,0.340596874,0.00%,0.284512498,-0.552038632,3.650288706,"834,819,860",4.654,9,1.03038674,7.46,0.029934208
5/30/18,0.6111848,2.067328121,1.7,-0.383745583,0.340596874,0.00%,0.301649409,-0.460422442,4.739993525,"834,819,860",4.654,9,1.034852547,7.72,0.03425895
5/31/18,0.61283514,2.081320993,1.7,-0.383745583,0.340596874,0.00%,0.296731908,-0.498611404,4.309296829,"834,819,860",4.654,9,1.012953368,7.82,0.012870191
6/1/18,0.611524562,1.971766434,1.7,-0.383745583,0.340596874,0.00%,0.328504067,-0.54144598,3.509102783,"834,819,860",4.654,9,0.929667519,7.27,-0.072928263
6/4/18,0.610295807,1.974652743,1.7,-0.383745583,0.340596874,0.00%,0.337770095,-0.548726373,3.503781491,"834,819,860",4.654,9,1.011004127,7.35,0.010944022
6/5/18,0.606246632,1.953403991,1.7,-0.383745583,0.340596874,0.00%,0.270787584,-0.560268347,4.052342492,"834,819,860",4.654,9,1.013605442,7.45,0.013513719
6/6/18,0.606064333,2.300941935,1.7,-0.383745583,0.340596874,0.00%,0.31975159,-0.476875486,4.258889126,"834,819,860",4.654,9,0.993288591,7.4,-0.006734032
6/7/18,0.595981727,2.327776968,1.7,-0.383745583,0.340596874,0.00%,0.269356394,-0.50948932,5.055533553,"834,819,860",4.654,9,1.013513514,7.5,0.01342302
6/8/18,0.591811266,2.279827669,1.7,-0.383745583,0.340596874,0.00%,0.170327027,-0.899641913,4.358036498,"834,819,860",4.654,9,1.028,7.71,0.027615167
6/11/18,0.583154778,2.263769791,1.7,-0.383745583,0.340596874,0.00%,0.129912134,-1.200518699,4.250210589,"834,819,860",4.654,9,0.989623865,7.63,-0.010430342
6/12/18,0.578530075,2.229357173,1.7,-0.383745583,0.340596874,0.00%,0.129948444,-1.097344461,4.287400345,"834,819,860",4.654,9,1.010484928,7.71,0.010430342
6/13/18,0.576546196,2.159487314,1.7,-0.383745583,0.340596874,0.00%,0.151684587,-0.917858776,4.497298166,"834,819,860",4.654,9,1.005188067,7.75,0.005174656
6/14/18,0.576414179,2.172659226,1.7,-0.383745583,0.340596874,0.00%,0.221908221,-0.704992593,3.873748902,"834,819,860",4.654,9,1.00516129,7.79,0.005148017
6/15/18,0.569382467,2.033202036,1.7,-0.383745583,0.340596874,0.00%,0.216392989,-0.720487569,3.521321022,"834,819,860",4.654,9,1.011553273,7.88,0.011487044
6/18/18,0.573059978,2.156299887,1.7,-0.383745583,0.340596874,0.00%,0.213687216,-0.490279751,5.492579093,"834,819,860",4.654,9,1.010152284,7.96,0.010101096
6/19/18,0.5639238,2.155156329,1.7,-0.383745583,0.340596874,0.00%,0.136634308,-0.972880113,4.630382627,"834,819,860",4.654,9,1.01758794,8.1,0.017435062
6/20/18,0.549190166,2.079830436,1.7,-0.383745583,0.340596874,0.00%,0.093358484,-1.510116631,4.358183909,"834,819,860",4.654,9,0.998765432,8.09,-0.001235331
6/21/18,0.54216356,1.969176563,1.7,-0.383745583,0.340596874,0.00%,0.036876397,-4.881987999,3.484746957,"834,819,860",4.654,9,1.003708282,8.12,0.003701423
6/22/18,0.453496226,1.065646013,1.7,-0.383745583,0.340596874,0.00%,0.032707318,-5.238247186,3.618714372,"834,819,860",4.654,9,1.036945813,8.42,0.036279674
6/25/18,0.488644287,1.801555656,1.7,-0.383745583,0.340596874,0.00%,0.029812506,-8.150014531,2.749849557,"834,819,860",4.654,9,0.985748219,8.3,-0.014354313
6/26/18,0.490719187,1.827453259,1.7,-0.383745583,0.340596874,0.00%,0.03869729,-6.008780091,2.86689479,"834,819,860",4.654,9,0.986746988,8.19,-0.013341617
6/27/18,0.512932396,2.148493031,1.7,-0.383745583,0.340596874,0.00%,-0.024457741,10.15655284,2.929159167,"834,819,860",4.654,9,0.978021978,8.01,-0.022223137
6/28/18,0.467911,2.362832504,1.7,-0.383745583,0.340596874,0.00%,-0.024625047,11.69655714,2.566287713,"834,819,860",4.654,9,1.008739076,8.08,0.008701111
6/29/18,0.469443334,2.382693753,1.7,-0.383745583,0.340596874,0.00%,-0.020202707,13.93579583,2.624904181,"834,819,860",4.654,9,0.926980198,7.49,-0.075823075
6/30/18,,,,,,,,,,"834,819,860",4.654,9,1.020026702,7.64,0.019828806
7/2/18,0.461995685,2.516759827,1.7,-0.383745583,0.340596874,0.00%,-0.022296006,10.64610181,2.87522948,"834,819,860",4.654,9,0.951570681,7.27,-0.049641312
7/3/18,0.424507547,2.156942288,1.7,-0.383745583,0.340596874,0.00%,-0.007894778,29.43060483,2.643231236,"834,819,860",4.654,9,0.993122421,7.22,-0.006901339
7/5/18,0.41992401,2.256892065,1.7,-0.383745583,0.340596874,0.00%,0.002590675,-78.77308106,2.558590556,"834,819,860",4.654,9,1.01800554,7.35,0.01784536
7/6/18,0.416655992,2.264486681,1.7,-0.383745583,0.340596874,0.00%,0.026736156,-5.170204089,3.658994139,"834,819,860",4.654,9,1.02585034,7.54,0.025521869
7/9/18,0.41779821,2.047228843,1.7,-0.383745583,0.340596874,0.00%,0.006397974,-25.34180212,3.133264174,"834,819,860",4.654,9,1.00397878,7.57,0.003970885
7/10/18,0.371371592,1.936928845,1.7,-0.383745583,0.340596874,0.00%,0.028769964,-4.117760642,4.04763366,"834,819,860",4.654,9,1.021136063,7.73,0.020915795
7/11/18,0.37078173,2.161971099,1.7,-0.383745583,0.340596874,0.00%,0.023588927,-6.453056674,2.939898367,"834,819,860",4.654,9,1.029754204,7.96,0.029320137
7/12/18,0.37075674,2.307790041,1.7,-0.383745583,0.340596874,0.00%,0.019560526,-8.268269267,2.49203389,"834,819,860",4.654,9,0.984924623,7.84,-0.015190165
7/13/18,0.369438769,2.349960262,1.7,-0.383745583,0.340596874,0.00%,0.024421238,-6.177866126,2.706122536,"834,819,860",4.654,9,1.034438776,8.11,0.033859034
7/16/18,0.368369716,2.459177838,1.7,-0.383745583,0.340596874,0.00%,0.023129455,-6.508326346,2.594179466,"834,819,860",4.654,9,1.004932182,8.15,0.004920059
7/17/18,0.361308672,2.374784815,1.7,-0.383745583,0.340596874,0.00%,-0.005955944,30.71196734,1.951215302,"834,819,860",4.654,9,1.013496933,8.26,0.01340666
7/18/18,0.359869764,2.357362185,1.7,-0.383745583,0.340596874,0.00%,0.003607941,-33.19949649,2.778921274,"834,819,860",4.654,9,1.003631961,8.29,0.003625382
7/19/18,0.375610227,2.223996156,1.7,-0.383745583,0.340596874,0.00%,0.056954893,-1.586691102,2.872751638,"834,819,860",4.654,9,1.002412545,8.31,0.00240964
7/20/18,0.388419586,2.277699474,1.7,-0.383745583,0.340596874,0.00%,0.048730713,-2.152334165,2.143369666,"834,819,860",4.654,9,1.007220217,8.37,0.007194276
7/23/18,0.390390716,2.309749812,1.7,-0.383745583,0.340596874,0.00%,0.05653941,-1.544121724,2.2325795,"834,819,860",4.654,9,0.995221027,8.33,-0.004790428
7/24/18,0.389788915,2.263096292,1.7,-0.383745583,0.340596874,0.00%,0.139355521,-0.622300245,2.144725705,"834,819,860",4.654,9,1.040816327,8.67,0.040005335
7/25/18,0.393623635,2.272805456,1.7,-0.383745583,0.340596874,0.00%,0.142489837,-0.417495765,2.079264149,"834,819,860",4.654,9,0.970011534,8.41,-0.030447317
7/26/18,0.394046531,2.398376541,1.7,-0.383745583,0.340596874,0.00%,0.179566734,-0.413161552,1.494304992,"834,819,860",4.654,9,1.016646849,8.55,0.016509809
7/27/18,0.41120003,2.585928275,1.7,-0.383745583,0.340596874,0.00%,0.147798932,-0.934718113,1.280711362,"834,819,860",4.654,9,1.007017544,8.61,0.006993035
7/30/18,0.411359869,2.590212328,1.7,-0.383745583,0.340596874,0.00%,0.135909515,-0.895699233,1.338446576,"834,819,860",4.654,9,1.023228804,8.81,0.022963122
7/31/18,0.422589786,2.866913023,1.7,-0.383745583,0.340596874,0.00%,0.159064695,-0.305376817,2.331418415,"834,819,860",4.654,9,0.987514188,8.7,-0.012564414
8/1/18,0.423568208,2.880597625,1.7,-0.383745583,0.340596874,0.00%,0.137979872,-1.010376742,0.72182835,"834,819,860",4.654,9,0.962068966,8.37,-0.038669141
8/2/18,0.448305624,2.58127575,1.7,-0.383745583,0.340596874,0.00%,0.065104338,-3.016141792,0.426109228,"834,819,860",4.654,9,1.005973716,8.42,0.005955944
8/3/18,0.443150105,2.517941715,1.7,-0.383745583,0.340596874,0.00%,0.036995588,-5.569559261,0.956774671,"834,819,860",4.654,9,1.049881235,8.84,0.048677048
8/6/18,0.451875761,2.414418338,1.7,-0.383745583,0.340596874,0.00%,0.021451927,-11.9023858,0.647493667,"834,819,860",4.654,9,0.983031674,8.69,-0.017113937
8/7/18,0.395135107,1.610704991,1.7,-0.383745583,0.340596874,0.00%,-0.008668785,26.54173363,0.480565881,"834,819,860",4.654,9,0.949367089,8.25,-0.051959739
8/8/18,0.634119694,1.091018297,1.7,-0.383745583,0.340596874,0.00%,0.146938053,0.153104871,2.121685018,"834,819,860",4.654,9,1.001212121,8.26,0.001211387
8/9/18,0.622217697,0.122943982,1.7,-0.383745583,0.340596874,0.00%,0.182119761,0.396273916,1.583186405,"834,819,860",4.654,9,0.969733656,8.01,-0.030733826
8/10/18,0.620282165,0.308256882,1.7,-0.383745583,0.340596874,0.00%,0.182522582,0.483227001,1.522106227,"834,819,860",4.654,9,1.003745318,8.04,0.003738322
8/13/18,0.620424963,0.355580147,1.7,-0.383745583,0.340596874,0.00%,0.183123481,0.450336316,1.512064433,"834,819,860",4.654,9,1.174129353,9.44,0.160526897
8/14/18,0.618851828,0.310440751,1.7,-0.383745583,0.340596874,0.00%,0.18391328,0.087173735,10.29027006,"834,819,860",4.654,9,1.049788136,9.91,0.048588368
8/15/18,0.62161399,0.010990149,1.7,-0.383745583,0.340596874,0.00%,0.220017422,0.317333855,2.235485661,"834,819,860",4.654,9,1.004036327,9.95,0.004028203
8/16/18,0.620921731,-0.088488342,1.7,-0.383745583,0.340596874,0.00%,0.189599888,0.370001341,2.951472657,"834,819,860",4.654,9,1.003015075,9.98,0.003010539
8/17/18,0.62708316,-0.396216648,1.7,-0.383745583,0.340596874,0.00%,0.193946158,0.344562008,2.637688655,"834,819,860",4.654,9,1.008016032,10.06,0.007984074
8/20/18,0.627923362,-0.095976862,1.7,-0.383745583,0.340596874,0.00%,0.213978877,0.458676401,2.132630577,"834,819,860",4.654,9,1.031809145,10.38,0.031313713
8/21/18,0.625335149,-0.161982169,1.7,-0.383745583,0.340596874,0.00%,0.231240762,0.529327013,1.738764936,"834,819,860",4.654,9,1.009633911,10.48,0.009587801
8/22/18,0.63265393,-0.351065002,1.7,-0.383745583,0.340596874,0.00%,0.251566635,0.572618867,1.483495476,"834,819,860",4.654,9,0.974236641,10.21,-0.026101047
8/23/18,0.646857724,-0.594357309,1.7,-0.383745583,0.340596874,0.00%,0.320749943,0.553377665,1.347169426,"834,819,860",4.654,9,1.037218413,10.59,0.036542527
8/24/18,0.653663269,-0.26600841,1.7,-0.383745583,0.340596874,0.00%,0.405863277,0.464962872,0.760902383,"834,819,860",4.654,9,1.024551464,10.85,0.02425492
8/27/18,0.656780009,-0.010421406,1.7,-0.383745583,0.340596874,0.00%,0.439709699,0.645570969,0.869966093,"834,819,860",4.654,9,1.044239631,11.33,0.043288995
8/28/18,0.656819502,0.041136791,1.7,-0.383745583,0.340596874,0.00%,0.397895049,0.743463559,0.986216378,"834,819,860",4.654,9,1.058252427,11.99,0.056618894
8/29/18,0.676067557,0.467972486,1.7,-0.383745583,0.340596874,0.00%,0.488248149,0.783264495,0.991891854,"834,819,860",4.654,9,1.047539616,12.56,0.046444192
8/30/18,0.674644882,0.792144789,1.7,-0.383745583,0.340596874,0.00%,0.540913853,0.710222406,0.965167507,"834,819,860",4.654,9,1.040605096,13.07,0.039802367
8/31/18,0.663911329,0.561269208,1.7,-0.383745583,0.340596874,0.00%,0.583878041,0.703711182,0.825485605,"834,819,860",4.654,9,1.006885998,13.16,0.006862398
9/4/18,0.673657475,0.735974508,1.7,-0.383745583,0.340596874,0.00%,0.594836248,0.654081353,0.748865133,"834,819,860",4.654,9,1.075987842,14.16,0.073239162
9/5/18,0.681539079,1.026630553,1.7,-0.383745583,0.340596874,0.00%,0.572327824,0.65234402,0.707989365,"834,819,860",4.654,9,1.000706215,14.17,0.000705965
9/6/18,0.684457983,1.172344569,1.7,-0.383745583,0.340596874,0.00%,0.406876541,0.979259388,0.614619123,"834,819,860",4.654,9,1.045165843,14.81,0.044175575
9/7/18,0.685932329,1.17155491,1.7,-0.383745583,0.340596874,0.00%,0.34193516,1.148300806,0.582039088,"834,819,860",4.654,9,0.980418636,14.52,-0.019775619
9/10/18,0.681745825,0.418129445,1.7,-0.383745583,0.340596874,0.00%,0.305857601,1.192876646,0.565832982,"834,819,860",4.654,9,0.981404959,14.25,-0.018770103
9/11/18,0.681580168,0.352737609,1.7,-0.383745583,0.340596874,0.00%,0.329865865,1.187965273,0.588811665,"834,819,860",4.654,9,0.995087719,14.18,-0.004924386
9/12/18,0.679828956,0.135780578,1.7,-0.383745583,0.340596874,0.00%,0.309558329,1.212341488,0.754277772,"834,819,860",4.654,9,0.983779972,13.95,-0.016353013
9/13/18,0.676160286,-0.267825007,1.7,-0.383745583,0.340596874,0.00%,0.271658423,1.361144422,0.732071747,"834,819,860",4.654,9,0.968458781,13.51,-0.032049356
9/14/18,0.741675047,0.122375069,1.7,-0.383745583,0.340596874,0.00%,0.396519362,1.31758044,0.7884148,"834,819,860",4.654,9,1.027387121,13.88,0.027018803
9/17/18,0.746771608,-0.182518901,1.7,-0.383745583,0.340596874,0.00%,0.481204136,1.248332263,0.741808519,"834,819,860",4.654,9,0.987752161,13.71,-0.012323462
9/18/18,0.766445934,0.896632877,1.7,-0.383745583,0.340596874,0.00%,0.547537144,1.313429353,0.806741992,"834,819,860",4.654,9,0.993435449,13.62,-0.006586193
9/19/18,0.877144901,0.921141362,1.7,-0.383745583,0.340596874,0.00%,0.395895719,1.503258865,0.810722377,"834,819,860",4.654,9,1.143906021,15.58,0.13444874
9/20/18,0.758784545,1.491230033,1.7,-0.383745583,0.340596874,0.00%,0.399267597,1.601801488,0.933014884,"834,819,860",4.654,9,1.060333761,16.52,0.058583728
9/21/18,0.758656441,1.832371677,1.7,-0.383745583,0.340596874,0.00%,0.332532579,1.876012639,1.114945416,"834,819,860",4.654,9,1.10835345,18.309999,0.102875536
9/24/18,0.759684763,1.914247,1.7,-0.383745583,0.340596874,0.00%,0.284891618,2.134965833,1.441332292,"834,819,860",4.654,9,0.88039333,16.120001,-0.127386505
9/25/18,0.773763937,2.033805554,1.7,-0.383745583,0.340596874,0.00%,0.210361303,2.778876032,1.410991324,"834,819,860",4.654,9,1.047766622,16.889999,0.046660872
9/26/18,0.774637949,2.080553011,1.7,-0.383745583,0.340596874,0.00%,0.236428771,2.63536077,1.34294523,"834,819,860",4.654,9,0.989934872,16.719999,-0.010116124
9/27/18,0.774711881,2.579375658,1.7,-0.383745583,0.340596874,0.00%,0.16618446,3.653968837,1.431523123,"834,819,860",4.654,9,0.998803947,16.700001,-0.001196769
9/28/18,0.775915628,3.067068699,1.7,-0.383745583,0.340596874,0.00%,0.166076461,3.626988025,1.35421861,"834,819,860",4.654,9,0.965868146,16.129999,-0.034727949
9/30/18,,,,,,,,,,"834,819,860",4.654,9,1.033478055,16.67,0.032929867
10/1/18,0.77372825,3.106119017,1.7,-0.383745583,0.340596874,0.00%,0.100758389,5.543438379,1.427428782,"834,819,860",4.654,9,1.00299934,16.719999,0.002994851
10/2/18,0.839133485,3.395735995,1.7,-0.383745583,0.340596874,0.00%,0.017747906,22.9220958,1.764434806,"834,819,860",4.654,9,1.000598146,16.73,0.000597967
10/3/18,0.838581416,3.369626171,1.7,-0.383745583,0.340596874,0.00%,0.041916133,9.689307128,1.552538348,"834,819,860",4.654,9,0.979079438,16.379999,-0.021142498
10/4/18,0.841127917,3.673563394,1.7,-0.383745583,0.340596874,0.00%,0.016783611,21.8684492,1.6498802,"834,819,860",4.654,9,0.902319957,14.78,-0.102786102
10/5/18,0.830355537,3.845370405,1.7,-0.383745583,0.340596874,0.00%,0.020575398,18.91078831,1.485141649,"834,819,860",4.654,9,1.00541272,14.86,0.005398124
10/8/18,0.82147924,3.611981452,1.7,-0.383745583,0.340596874,0.00%,0.055429805,6.627044993,1.486992096,"834,819,860",4.654,9,0.97039031,14.42,-0.030056907
10/9/18,0.81582516,3.422175978,1.7,-0.383745583,0.340596874,0.00%,0.047142039,8.210898252,1.472065758,"834,819,860",4.654,9,0.987517337,14.24,-0.012561226
10/10/18,0.842160455,2.634586859,1.7,-0.383745583,0.340596874,0.00%,-0.01026402,-30.32870761,1.544585676,"834,819,860",4.654,9,1.002808989,14.28,0.002805051
10/11/18,0.815204997,2.03896919,1.7,-0.383745583,0.340596874,0.00%,-0.026033452,-11.06012729,1.249601221,"834,819,860",4.654,9,1.018907563,14.55,0.018731037
10/12/18,0.827187026,2.168030514,1.7,-0.383745583,0.340596874,0.00%,-0.1140992,-3.09902645,1.052644219,"834,819,860",4.654,9,0.932646048,13.57,-0.06972952
10/15/18,0.816558252,2.127716831,1.7,-0.383745583,0.340596874,0.00%,-0.179903176,-1.902613474,1.045063079,"834,819,860",4.654,9,0.97789241,13.27,-0.022355626
10/16/18,0.819127411,1.937064968,1.7,-0.383745583,0.340596874,0.00%,-0.254205339,-1.442873916,1.171527217,"834,819,860",4.654,9,1.047475509,13.9,0.046382992
10/17/18,0.823139157,1.909742907,1.7,-0.383745583,0.340596874,0.00%,-0.160477579,-2.069521275,1.295247175,"834,819,860",4.654,9,0.992805755,13.8,-0.007220248
